contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPXW251031C02200000,2025-08-01 13:59:51+00:00,2200.0,4043.88,4254.9,4282.9,0.0,0.0,1.0,2,1.0070850427246092,True,REGULAR,USD,call,^SPX,2025-10-31,2025-09-06 12:54:49.853358,options
SPXW251031C02400000,2025-07-30 19:00:46+00:00,2400.0,3958.8,4057.3,4085.3,0.0,0.0,2.0,6,1.0382128167724611,True,REGULAR,USD,call,^SPX,2025-10-31,2025-09-06 12:54:49.853358,options
SPXW251031C02600000,2025-07-22 19:00:17+00:00,2600.0,3733.7,3792.9,3801.5,0.0,0.0,2.0,4,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-31,2025-09-06 12:54:49.853358,options
SPXW251031C03300000,2025-08-28 13:47:55+00:00,3300.0,3199.5,3179.5,3207.5,0.0,0.0,,150,0.8493514820861816,True,REGULAR,USD,call,^SPX,2025-10-31,2025-09-06 12:54:49.853358,options
SPXW251031C03500000,2025-05-14 17:41:58+00:00,3500.0,2442.77,2514.3,2542.3,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-31,2025-09-06 12:54:49.853358,options
SPXW251031C03600000,2025-07-14 19:37:18+00:00,3600.0,2706.3,2862.4,2872.6,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-31,2025-09-06 12:54:49.853358,options
SPXW251031C03800000,2025-07-17 16:01:05+00:00,3800.0,2534.0,0.0,0.0,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-31,2025-09-06 12:54:49.853358,options
SPXW251031C03900000,2025-05-13 14:50:47+00:00,3900.0,2055.0,2125.5,2153.5,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-31,2025-09-06 12:54:49.853358,options
SPXW251031C04100000,2025-05-15 14:42:53+00:00,4100.0,1855.7,1932.8,1960.8,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-31,2025-09-06 12:54:49.853358,options
SPXW251031C04200000,2025-05-13 14:50:56+00:00,4200.0,1765.56,1836.6,1864.6,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-31,2025-09-06 12:54:49.853358,options
