contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPX270617C00200000,2025-08-26 18:08:52+00:00,200.0,6167.5,0.0,0.0,0.0,0.0,2.0,55,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2027-06-17,2025-09-06 12:54:53.445513,options
SPX270617C00400000,2025-08-22 14:19:01+00:00,400.0,5989.14,0.0,0.0,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2027-06-17,2025-09-06 12:54:53.445513,options
SPX270617C00600000,2025-07-30 13:30:11+00:00,600.0,5718.8,5821.8,5861.1,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2027-06-17,2025-09-06 12:54:53.445513,options
SPX270617C03800000,2025-08-28 16:24:00+00:00,3800.0,2909.6,2874.8,2914.2,0.0,0.0,,1,0.4105636413097381,True,REGULAR,USD,call,^SPX,2027-06-17,2025-09-06 12:54:53.445513,options
SPX270617C04000000,2025-08-20 14:54:53+00:00,4000.0,2599.96,2697.2,2736.7,0.0,0.0,1.0,9,0.39401469638824466,True,REGULAR,USD,call,^SPX,2027-06-17,2025-09-06 12:54:53.445513,options
SPX270617C04225000,2025-08-20 14:54:53+00:00,4225.0,2405.21,2500.0,2539.3,0.0,0.0,,1,0.37619546998023995,True,REGULAR,USD,call,^SPX,2027-06-17,2025-09-06 12:54:53.445513,options
SPX270617C04325000,2025-08-07 17:37:34+00:00,4325.0,2294.85,2413.0,2452.4,0.0,0.0,2.0,2,0.3685137001800537,True,REGULAR,USD,call,^SPX,2027-06-17,2025-09-06 12:54:53.445513,options
SPX270617C04500000,2025-07-16 16:16:31+00:00,4500.0,2093.81,2245.9,2285.3,0.0,0.0,2.0,1,0.3474720404815673,True,REGULAR,USD,call,^SPX,2027-06-17,2025-09-06 12:54:53.445513,options
SPX270617C04900000,2025-08-04 14:10:36+00:00,4900.0,1807.44,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2027-06-17,2025-09-06 12:54:53.445513,options
SPX270617C05000000,2025-09-03 17:43:28+00:00,5000.0,1900.7,1846.8,1882.1,80.359985,4.4145594,1.0,51,0.32001984613418577,True,REGULAR,USD,call,^SPX,2027-06-17,2025-09-06 12:54:53.445513,options
