contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPX260417P00200000,2025-07-03 14:31:04+00:00,200.0,0.08,0.0,0.15,0.0,0.0,2.0,53,1.2890660546875,False,REGULAR,USD,put,^SPX,2026-04-17,2025-09-06 12:54:52.165950,options
SPX260417P00400000,2025-07-21 18:35:51+00:00,400.0,0.1,0.0,0.0,0.0,0.0,2.0,12,0.500005,False,REGULAR,USD,put,^SPX,2026-04-17,2025-09-06 12:54:52.165950,options
SPX260417P00600000,2025-09-05 15:53:25+00:00,600.0,0.25,0.0,0.25,0.049999997,24.999998,31.0,382,0.8994150683593749,False,REGULAR,USD,put,^SPX,2026-04-17,2025-09-06 12:54:52.165950,options
SPX260417P00800000,2025-09-02 16:11:21+00:00,800.0,0.54,0.15,0.45,0.0,0.0,4.0,1099,0.8432632861328124,False,REGULAR,USD,put,^SPX,2026-04-17,2025-09-06 12:54:52.165950,options
SPX260417P01000000,2025-08-22 17:08:57+00:00,1000.0,0.61,0.35,0.9,-0.03999996,-6.1538405,6.0,976,0.8002949658203125,False,REGULAR,USD,put,^SPX,2026-04-17,2025-09-06 12:54:52.165950,options
SPX260417P01200000,2025-09-05 15:53:25+00:00,1200.0,1.0,0.7,1.25,-0.25,-20.0,6.0,225,0.7521997436523438,False,REGULAR,USD,put,^SPX,2026-04-17,2025-09-06 12:54:52.165950,options
SPX260417P01400000,2025-09-03 19:12:46+00:00,1400.0,1.51,1.15,1.7,-0.13999999,-8.484848,6.0,211,0.7096586651611327,False,REGULAR,USD,put,^SPX,2026-04-17,2025-09-06 12:54:52.165950,options
SPX260417P01600000,2025-09-03 19:12:46+00:00,1600.0,2.5,1.7,2.4,0.0,0.0,2.0,64,0.6735872485351564,False,REGULAR,USD,put,^SPX,2026-04-17,2025-09-06 12:54:52.165950,options
SPX260417P01800000,2025-09-03 07:32:02+00:00,1800.0,3.2,2.4,3.1,0.0,0.0,9.0,317,0.6384313500976562,False,REGULAR,USD,put,^SPX,2026-04-17,2025-09-06 12:54:52.165950,options
SPX260417P02000000,2025-09-02 19:30:17+00:00,2000.0,4.2,3.1,3.9,0.0,0.0,7.0,768,0.6041299353027345,False,REGULAR,USD,put,^SPX,2026-04-17,2025-09-06 12:54:52.165950,options
SPX260417P02200000,2025-09-05 17:10:06+00:00,2200.0,4.74,4.1,4.9,-0.1800003,-3.6585429,2.0,2403,0.5742840423583984,False,REGULAR,USD,put,^SPX,2026-04-17,2025-09-06 12:54:52.165950,options
SPX260417P02300000,2025-09-02 15:20:32+00:00,2300.0,6.19,4.6,5.5,0.0,0.0,142.0,261,0.5597883377075196,False,REGULAR,USD,put,^SPX,2026-04-17,2025-09-06 12:54:52.165950,options
SPX260417P02400000,2025-09-02 15:19:13+00:00,2400.0,6.84,5.1,6.0,0.0,0.0,26.0,1109,0.5445297012329101,False,REGULAR,USD,put,^SPX,2026-04-17,2025-09-06 12:54:52.165950,options
SPX260417P02500000,2025-09-02 15:20:31+00:00,2500.0,7.55,5.7,6.6,0.0,0.0,4.0,445,0.530476497039795,False,REGULAR,USD,put,^SPX,2026-04-17,2025-09-06 12:54:52.165950,options
SPX260417P02600000,2025-08-21 19:50:53+00:00,2600.0,8.41,6.4,7.2,0.0,0.0,204.0,808,0.5168505346679688,False,REGULAR,USD,put,^SPX,2026-04-17,2025-09-06 12:54:52.165950,options
