contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPX281215P00400000,2025-09-04 19:40:04+00:00,400.0,0.8,0.0,1.6,0.0,0.0,70.0,505,0.5330857238769531,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P00800000,2025-09-04 20:14:48+00:00,800.0,3.1,2.3,6.6,0.0,0.0,310.0,737,0.49878430908203125,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P01200000,2025-08-12 13:45:42+00:00,1200.0,9.5,4.9,11.7,0.0,0.0,1.0,42,0.4339351040649414,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P01600000,2025-08-18 19:24:57+00:00,1600.0,15.0,11.7,17.3,0.0,0.0,1.0,47,0.38315436187744134,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P01800000,2025-07-25 16:12:29+00:00,1800.0,19.5,18.8,23.4,0.0,0.0,3.0,135,0.36989460678100583,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P02000000,2025-05-14 13:45:06+00:00,2000.0,26.1,0.0,0.0,0.0,0.0,1.0,910,0.12500875,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P02200000,2025-09-02 14:43:04+00:00,2200.0,31.9,26.8,35.8,0.0,0.0,11.0,18,0.3400143819046021,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P02400000,2025-09-01 13:58:55+00:00,2400.0,37.3,33.0,42.6,0.0,0.0,12.0,54,0.3255339358901977,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P02600000,2025-08-22 19:47:55+00:00,2600.0,42.89,39.8,50.0,0.0,0.0,2.0,107,0.31168863061904906,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P02700000,2025-08-22 19:47:55+00:00,2700.0,46.34,43.5,54.0,0.0,0.0,2.0,251,0.3050587530708313,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P02800000,2025-09-02 12:54:55+00:00,2800.0,54.2,47.3,58.0,0.0,0.0,3.0,379,0.2983659336471557,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P02900000,2025-05-15 19:31:26+00:00,2900.0,63.4,0.0,0.0,0.0,0.0,2.0,10,0.062509375,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P03000000,2025-08-22 19:49:40+00:00,3000.0,59.02,55.8,67.4,0.0,0.0,1.0,2868,0.28626202026367187,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P03100000,2025-08-12 19:40:21+00:00,3100.0,64.2,60.4,72.4,0.0,0.0,1.0,457,0.28034357664108267,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P03200000,2025-04-03 15:58:37+00:00,3200.0,99.99,89.1,104.3,0.0,0.0,1.0,304,0.29587972956657405,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P03300000,2025-08-22 19:49:40+00:00,3300.0,74.22,70.5,83.3,0.0,0.0,4.0,266,0.26896254116058343,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P03400000,2025-05-20 12:10:18+00:00,3400.0,94.16,89.9,97.5,0.0,0.0,1.0,0,0.2696186625289917,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P03500000,2025-08-27 13:53:15+00:00,3500.0,87.4,82.0,95.6,0.0,0.0,1.0,629,0.2581880364799499,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P03600000,2025-07-31 17:58:30+00:00,3600.0,93.57,88.4,103.1,0.0,0.0,1.0,213,0.2535188937187195,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P03700000,2025-08-06 20:03:42+00:00,3700.0,106.3,95.0,109.7,0.0,0.0,10.0,81,0.24808491180419923,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P03800000,2025-08-27 13:56:25+00:00,3800.0,106.18,102.2,117.4,0.0,0.0,80.0,171,0.24319928713798522,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P03900000,2025-04-16 18:52:25+00:00,3900.0,220.8,128.2,148.6,0.0,0.0,2.0,493,0.2509678404331207,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P04000000,2025-08-28 16:09:22+00:00,4000.0,122.13,118.0,134.3,0.0,0.0,1.0,24176,0.2337646814727783,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P04100000,2025-08-08 14:17:44+00:00,4100.0,135.52,126.7,143.5,0.0,0.0,225.0,910,0.22917087822914123,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P04200000,2025-07-28 18:05:09+00:00,4200.0,140.54,0.0,0.0,0.0,0.0,1.0,1887,0.0312596875,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P04300000,2025-09-04 20:02:30+00:00,4300.0,149.97,145.8,163.8,0.0,0.0,2.0,424,0.22032277640342712,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P04400000,2025-07-18 15:00:27+00:00,4400.0,172.3,153.7,172.0,0.0,0.0,1.0,603,0.21476481806755063,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P04500000,2025-08-25 18:04:36+00:00,4500.0,170.87,167.4,186.7,0.0,0.0,1.0,1945,0.21179892060279842,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P04600000,2025-08-22 14:42:24+00:00,4600.0,182.9,179.2,199.2,0.0,0.0,1.0,190,0.20763712750434876,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P04700000,2025-08-28 18:22:05+00:00,4700.0,192.9,191.7,212.4,0.0,0.0,1.0,954,0.2035172956562042,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P04800000,2025-08-28 18:18:30+00:00,4800.0,209.0,204.9,226.3,0.0,0.0,1.0,445,0.1994203517627716,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P04900000,2025-07-25 14:15:00+00:00,4900.0,229.56,212.2,234.1,0.0,0.0,100.0,296,0.19300361829280854,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P05000000,2025-09-05 16:01:51+00:00,5000.0,245.79,233.7,256.6,-6.6399994,-2.630432,5.0,24024,0.19137142102241517,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P05100000,2025-08-29 19:24:14+00:00,5100.0,257.1,249.5,273.0,0.0,0.0,5.0,280,0.18738033391952513,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P05200000,2025-08-29 19:45:37+00:00,5200.0,276.42,266.2,290.2,0.0,0.0,303.0,1012,0.18337971016883847,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P05300000,2025-08-29 19:23:34+00:00,5300.0,291.1,283.8,308.3,0.0,0.0,3.0,634,0.1793833779096603,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P05400000,2025-08-18 13:31:20+00:00,5400.0,304.82,302.3,327.3,1.9200134,0.633877,1.0,732,0.17537512484073642,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P05500000,2025-09-05 13:30:04+00:00,5500.0,324.81,321.6,347.2,-2.0700073,-0.63326216,2.0,984,0.17133873866081237,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
SPX281215P05600000,2025-08-07 14:08:50+00:00,5600.0,362.86,341.9,368.0,0.0,0.0,2.0,761,0.16725800706863406,False,REGULAR,USD,put,^SPX,2028-12-15,2025-09-06 10:53:44.445204,options
