contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPXW260331C02200000,2025-08-15 14:00:47+00:00,2200.0,4279.45,4286.1,4324.8,0.0,0.0,1.0,422,0.7597069927978517,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C02400000,2025-05-21 15:08:24+00:00,2400.0,3578.56,3614.6,3633.1,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C03400000,2025-07-09 13:49:29+00:00,3400.0,2946.3,3051.7,3092.5,0.0,0.0,,1,0.4176693975830078,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C03500000,2025-08-19 14:19:05+00:00,3500.0,3022.3,3025.5,3064.4,0.0,0.0,1.0,2,0.5600095879364014,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C03600000,2025-08-19 14:05:02+00:00,3600.0,2926.0,2928.9,2967.8,0.0,0.0,,1,0.545113344078064,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C03700000,2025-08-19 14:05:22+00:00,3700.0,2830.2,2832.3,2871.2,0.0,0.0,1.0,2,0.5302056562423707,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C03750000,2025-08-19 14:05:37+00:00,3750.0,2782.2,2784.1,2823.0,0.0,0.0,,1,0.5229311013031005,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C03800000,2025-08-19 14:10:07+00:00,3800.0,2734.4,2735.9,2774.8,0.0,0.0,2.0,3,0.5156451023864745,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C03900000,2025-08-19 14:19:15+00:00,3900.0,2639.0,2639.5,2678.5,0.0,0.0,,2,0.5011379537582399,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C03950000,2025-08-19 14:19:36+00:00,3950.0,2592.1,2591.2,2630.3,0.0,0.0,,2,0.5239610592651367,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C04000000,2025-08-19 14:20:19+00:00,4000.0,2545.0,2543.0,2582.2,0.0,0.0,1.0,5,0.5160704368782044,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C04150000,2025-07-22 19:00:06+00:00,4150.0,2282.32,0.0,0.0,0.0,0.0,,2,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C04300000,2025-05-13 18:20:48+00:00,4300.0,1765.0,1805.5,1858.8,0.0,0.0,,2,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C04450000,2025-08-19 14:19:27+00:00,4450.0,2115.8,2111.6,2151.0,0.0,0.0,,2,0.44757251041412355,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C04500000,2025-08-15 18:43:27+00:00,4500.0,2076.11,2064.0,2103.5,0.0,0.0,1.0,9,0.4404276538848877,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C04550000,2025-08-19 14:03:31+00:00,4550.0,2018.6,2016.4,2056.0,0.0,0.0,1.0,2,0.43325609474182136,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C04575000,2025-04-09 19:14:25+00:00,4575.0,1102.75,1296.3,1334.8,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C04675000,2025-04-09 19:16:38+00:00,4675.0,1023.63,1212.0,1252.1,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C04700000,2025-05-13 18:20:48+00:00,4700.0,1408.95,1449.6,1496.7,0.0,0.0,,2,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C04750000,2025-06-30 17:16:12+00:00,4750.0,1612.29,1781.0,1808.0,0.0,0.0,,1,0.3390282925224304,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C04775000,2025-08-19 14:03:22+00:00,4775.0,1807.3,1803.6,1842.8,0.0,0.0,,1,0.4012320314407348,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C04800000,2025-07-18 19:34:06+00:00,4800.0,1657.97,1763.1,1802.5,0.0,0.0,3.0,8,0.38068818475723265,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C04900000,2025-08-26 13:30:12+00:00,4900.0,1673.87,1686.3,1725.5,0.0,0.0,10.0,20,0.3842567983627319,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C04975000,2025-07-09 13:30:08+00:00,4975.0,1458.7,1558.4,1597.9,0.0,0.0,1.0,4,0.31705013401031495,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C05000000,2025-08-22 17:48:42+00:00,5000.0,1619.64,1600.4,1630.8,0.0,0.0,2.0,5242,0.3696580979156494,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
SPXW260331C05025000,2025-04-10 17:28:50+00:00,5025.0,682.29,932.5,971.7,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-03-31,2025-09-06 12:54:52.004944,options
