contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPX251017C00200000,2025-08-22 14:00:18+00:00,200.0,6217.4,6261.9,6285.9,0.0,0.0,1.0,148,4.382328740844726,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPX251017C00400000,2025-08-25 14:55:53+00:00,400.0,6047.36,6063.0,6087.0,0.0,0.0,2.0,28,3.5172131210327144,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPX251017C00600000,2025-08-25 14:43:34+00:00,600.0,5848.5,5864.0,5888.0,0.0,0.0,24.0,11,3.03760006225586,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPX251017C00800000,2025-08-25 14:42:37+00:00,800.0,5649.3,5665.1,5689.1,0.0,0.0,14.0,9,2.7120393527221673,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPX251017C01000000,2025-08-27 14:33:35+00:00,1000.0,5470.84,5466.1,5490.1,0.0,0.0,2.0,381,2.458133737487793,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPXW251017C01200000,2025-07-09 14:02:27+00:00,1200.0,5065.8,5183.0,5211.0,0.0,0.0,2.0,71,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPXW251017C01400000,2025-08-25 15:21:15+00:00,1400.0,5061.11,5063.6,5091.6,0.0,0.0,2.0,1,2.0627489837646484,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPXW251017C01600000,2025-07-21 13:57:52+00:00,1600.0,4727.63,4781.1,4789.8,0.0,0.0,1.0,3,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPXW251017C01800000,2025-07-23 15:59:27+00:00,1800.0,4548.0,4661.2,4682.6,0.0,0.0,,1,1.3393587719726558,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPX251017C02000000,2025-09-05 13:42:00+00:00,2000.0,4533.4,4471.4,4495.4,149.73975,3.4158614,2.0,29,1.3027378613281246,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPX251017C02200000,2025-08-15 16:40:43+00:00,2200.0,4257.3,4272.5,4296.5,0.0,0.0,,4,1.263187277832031,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPX251017C02300000,2025-04-07 14:12:06+00:00,2300.0,2818.6,3373.0,3397.0,0.0,0.0,,6,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPXW251017C02400000,2025-07-31 14:44:04+00:00,2400.0,4015.6,4053.6,4081.6,0.0,0.0,,1,0.8437515624999999,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPX251017C02500000,2025-08-05 19:09:31+00:00,2500.0,3819.0,3974.1,3998.1,0.0,0.0,,0,1.1798136712646483,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPX251017C02900000,2025-08-22 14:42:42+00:00,2900.0,3572.56,3576.3,3600.3,0.0,0.0,1.0,2,1.059941223754883,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPXW251017C03000000,2025-07-29 16:07:57+00:00,3000.0,3396.23,3494.2,3504.9,0.0,0.0,1.0,2,1.1799662583923338,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPX251017C03100000,2024-11-06 20:35:01+00:00,3100.0,2935.7,3070.9,3103.9,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPX251017C03500000,2025-07-08 18:45:30+00:00,3500.0,2759.59,2908.4,2932.4,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPX251017C03600000,2025-05-27 17:57:43+00:00,3600.0,2374.47,2589.3,2628.1,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPX251017C03700000,2024-10-28 17:52:12+00:00,3700.0,2284.08,2422.7,2455.7,0.0,0.0,,2,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPX251017C03750000,2025-03-28 16:58:18+00:00,3750.0,1920.56,1932.1,1945.3,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPXW251017C03800000,2025-07-17 17:19:25+00:00,3800.0,2525.1,0.0,0.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPX251017C03900000,2025-08-14 16:01:43+00:00,3900.0,2578.0,2582.1,2606.1,0.0,0.0,,9,0.7673363110351563,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPX251017C03975000,2025-05-15 13:39:58+00:00,3975.0,1966.23,2035.7,2076.5,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPX251017C04000000,2025-08-27 17:36:10+00:00,4000.0,2498.08,2482.8,2506.8,0.0,0.0,2.0,9064,0.7402064553833007,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPX251017C04050000,2025-07-10 18:45:54+00:00,4050.0,2277.65,2364.9,2388.9,0.0,0.0,,36,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPX251017C04075000,2025-04-07 14:23:01+00:00,4075.0,1158.33,1655.4,1679.4,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPXW251017C04100000,2025-07-18 14:55:10+00:00,4100.0,2234.4,0.0,0.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
SPX251017C04150000,2025-04-28 19:02:18+00:00,4150.0,1461.69,1825.3,1834.3,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-10-17,2025-09-06 12:54:49.662988,options
