contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPXW251007P02800000,2025-08-28 13:46:42+00:00,2800.0,0.1,0.0,0.25,0.0,0.0,2.0,40,0.8535170898437501,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P04400000,2025-09-05 14:47:39+00:00,4400.0,1.1,0.65,1.05,-0.79999995,-42.10526,4.0,48,0.49774672180175783,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P04600000,2025-09-05 17:32:57+00:00,4600.0,1.42,1.0,1.4,-1.08,-43.2,34.0,15,0.45972219970703126,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P05000000,2025-09-05 14:30:12+00:00,5000.0,2.65,1.95,2.4,-2.4499998,-48.03921,12.0,15,0.3821472918701171,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P05200000,2025-09-05 17:32:57+00:00,5200.0,3.46,2.7,3.2,-2.44,-41.35593,10.0,20,0.3439091488647461,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P05300000,2025-09-05 19:31:06+00:00,5300.0,3.5,3.2,3.8,-0.4000001,-10.2564125,1.0,28,0.3258734405517578,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P05700000,2025-09-05 19:21:44+00:00,5700.0,7.2,6.7,7.3,-0.4500003,-5.8823566,80.0,892,0.2485274122619629,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P05800000,2025-09-05 19:45:15+00:00,5800.0,8.96,8.4,9.1,-1.4399996,-13.84615,9.0,30,0.23049933326721192,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P05900000,2025-09-05 16:02:19+00:00,5900.0,13.39,10.9,11.7,0.46000004,3.5576184,2.0,63,0.21311211700439453,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06000000,2025-09-05 20:05:42+00:00,6000.0,15.2,14.6,15.5,-1.250001,-7.5987897,5.0,13,0.19619791847229004,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06025000,2025-09-05 17:18:18+00:00,6025.0,18.42,15.8,16.6,-3.0200005,-14.085823,10.0,10,0.1916966207122803,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06050000,2025-09-04 15:59:06+00:00,6050.0,14.69,17.1,18.0,-5.5600004,-27.456793,2.0,7,0.18775989250183103,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06100000,2025-09-04 19:10:16+00:00,6100.0,16.5,20.1,21.0,-5.6499996,-25.5079,2.0,24,0.1792303147125244,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06125000,2025-09-03 18:19:18+00:00,6125.0,35.84,21.8,22.8,0.0,0.0,1.0,46,0.17511048286437988,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06150000,2025-09-05 14:18:49+00:00,6150.0,25.73,23.8,24.8,-30.84,-54.51653,3.0,27,0.17099828033447267,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06175000,2025-09-04 14:24:02+00:00,6175.0,32.08,25.9,26.9,0.0,0.0,1.0,25,0.16662668098449712,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06200000,2025-09-05 18:09:03+00:00,6200.0,34.0,28.2,29.3,3.6000004,11.842107,4.0,157,0.16238478004455567,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06225000,2025-09-03 15:25:45+00:00,6225.0,31.71,30.8,32.1,-12.68,-28.564993,40.0,26,0.158387017288208,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06250000,2025-09-05 19:38:36+00:00,6250.0,34.5,33.7,34.8,-28.669998,-45.385464,211.0,3,0.15360724941253662,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06275000,2025-09-04 14:52:18+00:00,6275.0,46.71,36.9,38.2,3.8799973,9.059064,1.0,90,0.14947978824615482,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06300000,2025-09-05 19:26:16+00:00,6300.0,40.44,40.4,41.6,-0.5699997,-1.3899043,69.0,27,0.14467713241577146,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06325000,2025-09-05 18:54:15+00:00,6325.0,46.19,44.3,45.5,1.2700005,2.8272498,82.0,292,0.13998891635894778,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06350000,2025-09-05 16:15:16+00:00,6350.0,52.03,48.5,49.8,3.3099976,6.793919,15.0,32,0.13515574325561525,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06375000,2025-09-02 20:09:49+00:00,6375.0,80.9,53.3,54.6,0.0,0.0,11.0,19,0.1302291110038757,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06425000,2025-09-05 13:30:18+00:00,6425.0,51.7,64.6,66.0,-13.859997,-21.140936,4.0,14,0.12005541513442994,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06450000,2025-09-04 13:52:35+00:00,6450.0,81.14,71.4,72.8,-3.4700012,-4.1011715,2.0,19,0.11480072219848633,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06475000,2025-09-05 18:12:57+00:00,6475.0,90.86,79.2,80.6,8.760002,10.669918,2.0,24,0.10956319522857666,False,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06500000,2025-09-05 19:55:02+00:00,6500.0,90.85,88.3,89.4,7.619995,9.155347,86.0,39,0.10413684263229367,True,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06550000,2025-09-05 19:43:12+00:00,6550.0,112.9,110.2,111.7,10.040001,9.760841,11.0,36,0.09405660591125489,True,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06600000,2025-09-05 19:43:12+00:00,6600.0,141.24,129.9,145.9,7.2900085,5.4423356,1.0,48,0.09272528987884521,True,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
SPXW251007P06650000,2025-08-28 19:14:28+00:00,6650.0,159.41,164.0,180.0,0.0,0.0,,5,0.0812088339996338,True,REGULAR,USD,put,^SPX,2025-10-07,2025-09-06 10:53:40.253736,options
