contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPXW251001C04800000,2025-08-29 03:34:55+00:00,4800.0,1714.27,1680.8,1702.2,0.0,0.0,1.0,1,0.5947458738708495,True,REGULAR,USD,call,^SPX,2025-10-01,2025-09-06 12:54:48.719565,options
SPXW251001C05300000,2025-08-27 19:23:07+00:00,5300.0,1200.08,1183.7,1205.1,0.0,0.0,,1,0.5054218159484862,True,REGULAR,USD,call,^SPX,2025-10-01,2025-09-06 12:54:48.719565,options
SPXW251001C06175000,2025-08-25 19:23:10+00:00,6175.0,329.22,329.3,353.3,0.0,0.0,,2,0.22837075347900393,True,REGULAR,USD,call,^SPX,2025-10-01,2025-09-06 12:54:48.719565,options
SPXW251001C06275000,2025-08-29 19:59:49+00:00,6275.0,244.12,239.2,262.1,0.0,0.0,8.0,12,0.19781914859771732,True,REGULAR,USD,call,^SPX,2025-10-01,2025-09-06 12:54:48.719565,options
SPXW251001C06300000,2025-09-03 19:48:36+00:00,6300.0,201.98,217.5,239.1,0.0,0.0,2.0,23,0.1887745918273926,True,REGULAR,USD,call,^SPX,2025-10-01,2025-09-06 12:54:48.719565,options
SPXW251001C06325000,2025-08-27 18:54:45+00:00,6325.0,226.06,196.0,212.0,0.0,0.0,,2,0.1723830015945435,True,REGULAR,USD,call,^SPX,2025-10-01,2025-09-06 12:54:48.719565,options
SPXW251001C06350000,2025-09-05 14:39:24+00:00,6350.0,178.66,175.2,191.2,-7.4799957,-4.0184784,1.0,19,0.16618036586761475,True,REGULAR,USD,call,^SPX,2025-10-01,2025-09-06 12:54:48.719565,options
SPXW251001C06370000,2025-09-05 13:58:53+00:00,6370.0,201.13,168.5,169.9,62.0,44.562637,32.0,4,0.15322006151199344,True,REGULAR,USD,call,^SPX,2025-10-01,2025-09-06 12:54:48.719565,options
SPXW251001C06375000,2025-09-02 13:41:02+00:00,6375.0,118.7,164.5,165.8,0.0,0.0,24.0,13,0.15189828212738038,True,REGULAR,USD,call,^SPX,2025-10-01,2025-09-06 12:54:48.719565,options
SPXW251001C06400000,2025-09-05 14:39:24+00:00,6400.0,139.45,144.5,146.0,-7.669998,-5.21343,1.0,42,0.14580245685577392,True,REGULAR,USD,call,^SPX,2025-10-01,2025-09-06 12:54:48.719565,options
SPXW251001C06425000,2025-09-03 19:12:05+00:00,6425.0,146.65,125.5,126.9,47.149994,47.38693,1.0,9,0.13970663158416746,True,REGULAR,USD,call,^SPX,2025-10-01,2025-09-06 12:54:48.719565,options
SPXW251001C06430000,2025-09-03 14:46:06+00:00,6430.0,112.87,121.8,123.1,0.0,0.0,1.0,10,0.13837913021087644,True,REGULAR,USD,call,^SPX,2025-10-01,2025-09-06 12:54:48.719565,options
