contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPXW250908P02600000,2025-08-29 14:16:54+00:00,2600.0,0.05,0.0,0.05,0.0,0.0,2.0,115,2.718753203125,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P02800000,2025-07-29 17:13:47+00:00,2800.0,0.15,0.0,0.0,0.0,0.0,,2,0.500005,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P03000000,2025-08-08 14:03:55+00:00,3000.0,0.15,0.0,0.05,0.0,0.0,1.0,2,2.3046917382812495,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P03400000,2025-08-13 15:40:44+00:00,3400.0,0.1,0.0,0.05,0.0,0.0,20.0,24,1.9453127734375002,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P03600000,2025-08-22 18:34:18+00:00,3600.0,0.05,0.0,0.05,0.0,0.0,3.0,3,1.78125109375,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P03800000,2025-08-25 07:50:25+00:00,3800.0,0.05,0.0,0.05,0.0,0.0,7.0,10,1.625001875,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P04000000,2025-09-05 19:03:45+00:00,4000.0,0.02,0.0,0.05,-0.01,-33.333336,1.0,98,1.4765651171875,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P04200000,2025-09-02 15:37:24+00:00,4200.0,0.05,0.0,0.05,0.0,0.0,10.0,282,1.3281283593749997,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P04400000,2025-09-02 19:51:36+00:00,4400.0,0.05,0.0,0.05,0.0,0.0,559.0,601,1.1953165234375,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P04600000,2025-09-02 19:44:48+00:00,4600.0,0.05,0.0,0.05,0.0,0.0,36.0,1007,1.0625046875000002,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P04800000,2025-09-03 20:13:40+00:00,4800.0,0.05,0.0,0.05,0.0,0.0,306.0,2336,0.937500625,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05000000,2025-09-04 19:31:27+00:00,5000.0,0.05,0.0,0.05,0.0,0.0,58.0,1620,0.8203142968749999,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05100000,2025-09-04 14:39:13+00:00,5100.0,0.05,0.0,0.05,0.0,0.0,129.0,766,0.7578149218750001,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05200000,2025-09-05 20:13:01+00:00,5200.0,0.05,0.0,0.05,0.0,0.0,175.0,752,0.70312796875,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05300000,2025-09-04 20:12:52+00:00,5300.0,0.05,0.0,0.05,0.0,0.0,1262.0,14671,0.6445348046875,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05400000,2025-09-05 18:10:14+00:00,5400.0,0.05,0.0,0.05,0.0,0.0,515.0,1276,0.5898478515625001,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05425000,2025-09-04 17:57:21+00:00,5425.0,0.05,0.0,0.05,0.0,0.0,103.0,314,0.5742230078125,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05450000,2025-09-05 18:19:49+00:00,5450.0,0.05,0.0,0.05,0.0,0.0,162.0,892,0.56055126953125,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05475000,2025-09-05 18:26:43+00:00,5475.0,0.05,0.0,0.05,-0.2,-80.0,514.0,92,0.5468795312500001,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05500000,2025-09-05 20:05:16+00:00,5500.0,0.05,0.0,0.1,-0.05,-50.0,350.0,4426,0.56055126953125,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05525000,2025-09-05 20:05:16+00:00,5525.0,0.05,0.0,0.1,-0.05,-50.0,452.0,126,0.5468795312500001,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05550000,2025-09-05 20:05:16+00:00,5550.0,0.05,0.0,0.1,-0.05,-50.0,819.0,341,0.5312546875,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05575000,2025-09-05 20:12:41+00:00,5575.0,0.05,0.0,0.1,-0.05,-50.0,675.0,712,0.51758294921875,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05600000,2025-09-05 20:14:34+00:00,5600.0,0.05,0.0,0.1,-0.05,-50.0,4491.0,1771,0.5039112109375,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05625000,2025-09-05 20:01:50+00:00,5625.0,0.05,0.0,0.1,-0.10000001,-66.66667,530.0,93,0.51758294921875,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05650000,2025-09-05 20:03:22+00:00,5650.0,0.05,0.0,0.1,-0.05,-50.0,229.0,577,0.5019581054687501,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05675000,2025-09-05 20:12:53+00:00,5675.0,0.05,0.0,0.1,-0.10000001,-66.66667,48.0,251,0.48730981445312505,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05700000,2025-09-05 20:12:10+00:00,5700.0,0.05,0.0,0.1,-0.05,-50.0,1277.0,1116,0.4726615234375,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05725000,2025-09-05 20:03:47+00:00,5725.0,0.05,0.0,0.1,-0.10000001,-66.66667,5.0,371,0.4580132324218751,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05750000,2025-09-05 20:02:17+00:00,5750.0,0.05,0.0,0.1,-0.10000001,-66.66667,69.0,1357,0.44336494140625,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05775000,2025-09-05 20:09:17+00:00,5775.0,0.05,0.0,0.1,-0.15,-75.0,106.0,546,0.4282283740234375,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05800000,2025-09-05 20:10:51+00:00,5800.0,0.05,0.0,0.15,-0.2,-80.0,984.0,4936,0.4292049267578125,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05825000,2025-09-05 19:52:29+00:00,5825.0,0.1,0.0,0.15,-0.1,-50.0,854.0,358,0.414068359375,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05850000,2025-09-05 19:57:15+00:00,5850.0,0.07,0.0,0.15,-0.13,-65.0,387.0,473,0.39893179199218753,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05875000,2025-09-05 19:52:17+00:00,5875.0,0.1,0.05,0.15,-0.1,-50.0,275.0,635,0.383795224609375,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05900000,2025-09-05 19:46:03+00:00,5900.0,0.1,0.05,0.2,-0.15,-60.000004,517.0,2000,0.3789124609375,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05925000,2025-09-05 18:03:28+00:00,5925.0,0.2,0.05,0.2,-0.049999997,-19.999998,87.0,1242,0.3635317553710938,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
SPXW250908P05950000,2025-09-05 19:10:53+00:00,5950.0,0.12,0.1,0.2,-0.18,-60.000004,115.0,1661,0.3481510498046875,False,REGULAR,USD,put,^SPX,2025-09-08,2025-09-06 12:54:46.023633,options
