contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPXW250908C02600000,2025-08-19 14:41:35+00:00,2600.0,3844.5,3863.3,3891.3,0.0,0.0,,1,4.697147683258057,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C02800000,2025-08-19 00:33:57+00:00,2800.0,3645.7,3663.0,3691.0,0.0,0.0,,1,4.324589555206298,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C05400000,2025-08-12 13:57:58+00:00,5400.0,1008.47,1062.9,1090.9,0.0,0.0,1.0,2,1.1379437634277343,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C05450000,2025-08-12 13:57:58+00:00,5450.0,958.87,1013.4,1041.4,0.0,0.0,1.0,2,1.100712504272461,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C05500000,2025-08-08 15:26:13+00:00,5500.0,895.9,963.7,991.7,0.0,0.0,2.0,1,1.0586289744567872,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C05525000,2025-08-19 00:33:57+00:00,5525.0,930.05,938.7,966.7,0.0,0.0,,1,1.034520208282471,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C05550000,2025-08-26 13:36:22+00:00,5550.0,895.97,913.9,941.9,0.0,0.0,1.0,1,1.014287155151367,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C05600000,2025-08-26 13:36:22+00:00,5600.0,846.14,863.7,891.7,0.0,0.0,1.0,2,0.9624027197265624,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C05625000,2025-08-29 13:37:58+00:00,5625.0,862.56,838.8,866.8,0.0,0.0,1.0,1,0.9402471795654297,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C05650000,2025-08-19 14:41:35+00:00,5650.0,804.9,813.4,841.4,0.0,0.0,,1,0.9089974920654296,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C05700000,2025-08-29 13:40:02+00:00,5700.0,785.75,763.8,791.8,0.0,0.0,1.0,1,0.8682569326782227,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C05800000,2025-09-05 14:58:15+00:00,5800.0,661.56,663.0,691.0,-46.940002,-6.625265,2.0,1,0.7594018200683594,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C05900000,2025-08-08 17:12:49+00:00,5900.0,510.36,564.0,592.0,0.0,0.0,1.0,1,0.6791719094848634,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C05950000,2025-09-02 15:27:34+00:00,5950.0,430.55,513.5,541.5,0.0,0.0,1.0,3,0.6238746109008789,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C06000000,2025-09-05 18:54:16+00:00,6000.0,470.85,463.9,491.9,18.850006,4.1703553,26.0,1,0.5808452560424805,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C06025000,2025-09-05 14:52:38+00:00,6025.0,435.59,438.1,466.1,42.69998,10.868176,44.0,1,0.5461471166992189,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C06050000,2025-09-04 13:55:23+00:00,6050.0,410.52,430.0,431.1,0.0,0.0,4.0,6,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C06080000,2025-09-04 13:55:23+00:00,6080.0,381.35,400.0,401.1,0.0,0.0,4.0,8,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C06100000,2025-09-05 18:55:14+00:00,6100.0,370.95,363.4,391.4,-8.799988,-2.3173108,2.0,7,0.4768423898315429,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C06110000,2025-09-04 13:58:30+00:00,6110.0,353.75,353.6,381.6,0.0,0.0,2.0,3,0.4693198820495606,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C06125000,2025-09-04 13:58:30+00:00,6125.0,338.48,355.1,356.1,0.0,0.0,2.0,9,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C06150000,2025-09-05 15:43:06+00:00,6150.0,322.98,330.0,331.2,-0.75,-0.23167455,5.0,14,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C06160000,2025-09-03 18:30:05+00:00,6160.0,264.48,303.6,331.6,0.0,0.0,1.0,4,0.4195462098693848,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
SPXW250908C06175000,2025-09-05 18:56:55+00:00,6175.0,296.12,305.2,306.2,69.42999,30.627724,10.0,9,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-09-08,2025-09-06 10:53:37.312462,options
