contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPXW251231C01200000,2025-09-04 13:34:13+00:00,1200.0,5251.89,5260.9,5288.9,0.0,0.0,3.0,27,1.3017002688598631,True,REGULAR,USD,call,^SPX,2025-12-31,2025-09-06 10:53:41.814581,options
SPXW251231C01400000,2025-08-27 19:58:27+00:00,1400.0,5083.64,5063.8,5091.8,0.0,0.0,8.0,5,1.2388343722534176,True,REGULAR,USD,call,^SPX,2025-12-31,2025-09-06 10:53:41.814581,options
SPXW251231C01800000,2025-04-07 10:55:40+00:00,1800.0,3185.2,3857.8,3895.7,0.0,0.0,,5,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-12-31,2025-09-06 10:53:41.814581,options
SPXW251231C02200000,2025-04-07 14:18:12+00:00,2200.0,3058.3,3472.2,3509.6,0.0,0.0,,5,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-12-31,2025-09-06 10:53:41.814581,options
SPXW251231C02600000,2025-03-26 14:27:10+00:00,2600.0,3203.61,2958.1,2988.1,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-12-31,2025-09-06 10:53:41.814581,options
SPXW251231C02800000,2025-07-18 20:00:26+00:00,2800.0,3531.0,0.0,0.0,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-12-31,2025-09-06 10:53:41.814581,options
SPXW251231C03000000,2025-01-15 20:58:12+00:00,3000.0,3043.07,3143.6,3229.7,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-12-31,2025-09-06 10:53:41.814581,options
SPXW251231C03200000,2025-06-26 19:03:37+00:00,3200.0,2993.2,3219.2,3247.2,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-12-31,2025-09-06 10:53:41.814581,options
SPXW251231C03300000,2025-06-26 19:00:11+00:00,3300.0,2894.8,3121.7,3149.7,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-12-31,2025-09-06 10:53:41.814581,options
SPXW251231C03500000,2025-06-10 19:30:39+00:00,3500.0,2602.44,2790.9,2800.9,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-12-31,2025-09-06 10:53:41.814581,options
