contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPXW251128P02400000,2025-09-05 19:48:13+00:00,2400.0,0.65,0.45,0.8,-0.060000002,-8.450705,17.0,500,0.7048369360351563,False,REGULAR,USD,put,^SPX,2025-11-28,2025-09-06 12:54:50.481568,options
SPXW251128P02600000,2025-09-05 15:41:48+00:00,2600.0,0.9,0.65,1.05,-0.050000012,-5.2631593,4.0,469,0.6691927612304689,False,REGULAR,USD,put,^SPX,2025-11-28,2025-09-06 12:54:50.481568,options
SPXW251128P02800000,2025-09-04 20:02:25+00:00,2800.0,1.15,0.85,1.25,0.0,0.0,8.0,477,0.6301306518554688,False,REGULAR,USD,put,^SPX,2025-11-28,2025-09-06 12:54:50.481568,options
SPXW251128P03000000,2025-09-05 18:23:18+00:00,3000.0,1.55,1.15,1.6,-0.07000005,-4.320991,6.0,159,0.5971719970703125,False,REGULAR,USD,put,^SPX,2025-11-28,2025-09-06 12:54:50.481568,options
SPXW251128P03200000,2025-09-04 15:17:58+00:00,3200.0,2.0,1.55,2.05,0.0,0.0,3.0,100,0.5660443786621094,False,REGULAR,USD,put,^SPX,2025-11-28,2025-09-06 12:54:50.481568,options
SPXW251128P03400000,2025-09-05 15:23:58+00:00,3400.0,2.6,2.05,2.5,0.049999952,1.9607825,4.0,251,0.5344284838867188,False,REGULAR,USD,put,^SPX,2025-11-28,2025-09-06 12:54:50.481568,options
SPXW251128P03600000,2025-09-05 16:15:27+00:00,3600.0,3.03,2.65,3.1,-0.17000008,-5.3125024,4.0,164,0.5042163836669922,False,REGULAR,USD,put,^SPX,2025-11-28,2025-09-06 12:54:50.481568,options
SPXW251128P03700000,2025-09-05 13:49:48+00:00,3700.0,3.0,3.0,3.5,-1.3000002,-30.232561,14.0,243,0.4943898217773438,False,REGULAR,USD,put,^SPX,2025-11-28,2025-09-06 12:54:50.481568,options
SPXW251128P03800000,2025-09-04 18:37:58+00:00,3800.0,3.8,3.4,3.9,-0.20000005,-5.000001,1.0,137,0.4794363580322265,False,REGULAR,USD,put,^SPX,2025-11-28,2025-09-06 12:54:50.481568,options
SPXW251128P03900000,2025-09-05 18:32:48+00:00,3900.0,4.2,3.8,4.3,-1.2000003,-22.222227,35.0,196,0.4640861697387696,False,REGULAR,USD,put,^SPX,2025-11-28,2025-09-06 12:54:50.481568,options
SPXW251128P04000000,2025-09-04 17:18:24+00:00,4000.0,4.75,4.3,4.8,-0.15999985,-3.2586527,1.0,162,0.44968201690673826,False,REGULAR,USD,put,^SPX,2025-11-28,2025-09-06 12:54:50.481568,options
SPXW251128P04100000,2025-09-04 14:48:53+00:00,4100.0,5.53,4.7,5.3,0.0,0.0,1.0,104,0.434850622253418,False,REGULAR,USD,put,^SPX,2025-11-28,2025-09-06 12:54:50.481568,options
SPXW251128P04200000,2025-09-04 14:48:53+00:00,4200.0,6.18,5.3,5.9,0.0,0.0,1.0,67,0.4206600903320313,False,REGULAR,USD,put,^SPX,2025-11-28,2025-09-06 12:54:50.481568,options
