contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPXW251008C06375000,2025-09-05 19:51:52+00:00,6375.0,177.0,179.3,180.7,45.929993,35.042336,46,1,0.15559659414291382,True,REGULAR,USD,call,^SPX,2025-10-08,2025-09-06 12:54:49.239602,options
SPXW251008C06400000,2025-09-05 14:47:00+00:00,6400.0,149.96,159.8,161.2,-15.919998,-9.597298,32,708,0.15000621120452884,True,REGULAR,USD,call,^SPX,2025-10-08,2025-09-06 12:54:49.239602,options
SPXW251008C06425000,2025-09-02 18:55:34+00:00,6425.0,133.52,140.9,142.3,26.940002,25.276789,1,2,0.14437577434539794,True,REGULAR,USD,call,^SPX,2025-10-08,2025-09-06 12:54:49.239602,options
SPXW251008C06450000,2025-09-04 19:08:48+00:00,6450.0,135.4,122.9,124.3,0.0,0.0,2,24,0.13898184635162358,True,REGULAR,USD,call,^SPX,2025-10-08,2025-09-06 12:54:49.239602,options
SPXW251008C06475000,2025-09-05 14:26:17+00:00,6475.0,99.74,105.8,107.2,-24.260002,-19.564518,3,29,0.13369472881317135,True,REGULAR,USD,call,^SPX,2025-10-08,2025-09-06 12:54:49.239602,options
SPXW251008C06500000,2025-09-05 14:06:33+00:00,6500.0,110.37,89.9,91.3,28.29,34.466373,2,24,0.12876618923187255,False,REGULAR,USD,call,^SPX,2025-10-08,2025-09-06 12:54:49.239602,options
SPXW251008C06625000,2025-09-05 14:49:23+00:00,6625.0,30.32,31.4,32.6,-8.779999,-22.45524,13,13,0.10933813034057616,False,REGULAR,USD,call,^SPX,2025-10-08,2025-09-06 12:54:49.239602,options
SPXW251008C06675000,2025-09-05 14:49:23+00:00,6675.0,18.84,18.2,19.3,-4.3099995,-18.617708,3,15,0.10425700439453123,False,REGULAR,USD,call,^SPX,2025-10-08,2025-09-06 12:54:49.239602,options
SPXW251008C06700000,2025-09-04 13:30:24+00:00,6700.0,12.9,13.5,14.5,0.0,0.0,19,31,0.10221997642517089,False,REGULAR,USD,call,^SPX,2025-10-08,2025-09-06 12:54:49.239602,options
SPXW251008C06725000,2025-09-04 17:04:30+00:00,6725.0,10.29,9.8,10.8,-1.0100002,-8.938055,1,26,0.10066359550476073,False,REGULAR,USD,call,^SPX,2025-10-08,2025-09-06 12:54:49.239602,options
SPXW251008C06750000,2025-09-05 13:30:18+00:00,6750.0,7.8,7.1,7.9,-0.26000023,-3.2258089,21,8,0.09924454231262206,False,REGULAR,USD,call,^SPX,2025-10-08,2025-09-06 12:54:49.239602,options
