contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPX261218C00200000,2025-09-05 14:46:18+00:00,200.0,6204.48,0.0,0.0,12.970215,0.20948388,4.0,66,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C00400000,2024-12-09 15:49:16+00:00,400.0,5608.15,5361.9,5395.6,0.0,0.0,2.0,6,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C00600000,2025-08-29 16:31:15+00:00,600.0,5821.42,0.0,0.0,0.0,0.0,2.0,7,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C01000000,2025-09-05 14:41:49+00:00,1000.0,5452.22,0.0,0.0,44.61035,0.8249551,2.0,887,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C01200000,2025-04-01 14:11:34+00:00,1200.0,4352.93,4466.8,4502.8,0.0,0.0,3.0,10,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C01400000,2022-05-16 04:10:14+00:00,1400.0,2647.8,2293.0,2485.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C01800000,2025-07-02 15:12:22+00:00,1800.0,4442.73,4443.7,4482.9,0.0,0.0,1.0,9,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C02000000,2025-08-22 18:56:54+00:00,2000.0,4508.48,0.0,0.0,0.0,0.0,25.0,2096,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C02200000,2025-04-01 14:22:18+00:00,2200.0,3431.65,3542.9,3582.2,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C02400000,2025-01-08 16:54:45+00:00,2400.0,3631.14,0.0,0.0,0.0,0.0,1.0,30,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C02600000,2025-05-13 16:35:03+00:00,2600.0,3388.48,3362.1,3579.0,0.0,0.0,2.0,273,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C02700000,2025-08-22 15:46:05+00:00,2700.0,3857.54,0.0,0.0,0.0,0.0,2.0,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C02800000,2024-12-18 15:45:28+00:00,2800.0,3438.29,3340.2,3373.5,0.0,0.0,5.0,79,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C02900000,2025-05-13 17:49:49+00:00,2900.0,3126.4,3087.5,3303.8,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C03000000,2025-05-27 14:21:32+00:00,3000.0,3028.29,3273.6,3313.8,0.0,0.0,1.0,469,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C03200000,2023-02-27 15:52:59+00:00,3200.0,1309.05,1244.3,1309.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C03300000,2024-12-16 15:00:44+00:00,3300.0,3006.8,0.0,0.0,0.0,0.0,5.0,58,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C03400000,2025-05-13 16:54:46+00:00,3400.0,2667.28,2633.8,2848.6,0.0,0.0,2.0,5,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C03500000,2025-09-05 13:33:00+00:00,3500.0,3155.81,3095.3,3134.6,145.20996,4.8232894,1.0,26,0.470796155128479,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C03600000,2025-05-13 16:54:46+00:00,3600.0,2488.78,2454.5,2668.5,0.0,0.0,2.0,97,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C03700000,2025-07-03 14:02:35+00:00,3700.0,2751.2,2686.7,2726.3,0.0,0.0,1.0,248,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C03800000,2025-08-20 19:45:01+00:00,3800.0,2770.85,2818.1,2857.4,0.0,0.0,2.0,356,0.43928897813796997,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C03850000,2025-04-08 18:49:16+00:00,3850.0,1506.1,2030.0,2068.7,0.0,0.0,,20,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C03900000,2025-05-29 19:28:57+00:00,3900.0,2234.32,2455.0,2494.7,0.0,0.0,2.0,454,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C03950000,2025-04-08 18:48:25+00:00,3950.0,1424.0,1941.9,1984.6,0.0,0.0,,65,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C04000000,2025-09-05 17:53:08+00:00,4000.0,2646.22,2634.4,2673.9,-19.47998,-0.73076415,21.0,63353,0.4191018020820618,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C04050000,2025-04-08 17:37:15+00:00,4050.0,1356.0,1857.9,1899.3,0.0,0.0,,5,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C04100000,2025-08-04 14:19:32+00:00,4100.0,2414.81,0.0,0.0,0.0,0.0,26.0,833,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C04150000,2025-08-06 19:02:37+00:00,4150.0,2402.66,2497.9,2537.4,0.0,0.0,3.0,242,0.40458893146514896,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C04175000,2025-08-04 14:23:41+00:00,4175.0,2348.66,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C04200000,2025-08-20 13:55:09+00:00,4200.0,2379.52,2452.5,2491.9,0.0,0.0,1.0,1738,0.39970235313415525,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C04225000,2025-08-04 14:13:23+00:00,4225.0,2300.13,0.0,0.0,0.0,0.0,4.0,3,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C04275000,2025-09-04 18:51:32+00:00,4275.0,2415.62,2384.6,2424.0,0.0,0.0,1.0,114,0.3925632185935974,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C04300000,2025-08-04 14:23:24+00:00,4300.0,2236.76,0.0,0.0,0.0,0.0,4.0,1765,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C04325000,2025-06-11 18:15:20+00:00,4325.0,1958.06,2157.5,2197.1,0.0,0.0,,2,0.23597718376159665,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C04375000,2025-04-16 17:40:13+00:00,4375.0,1315.1,1840.3,1883.1,0.0,0.0,,42,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C04400000,2025-08-04 14:25:35+00:00,4400.0,2148.34,0.0,0.0,0.0,0.0,2.0,987,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C04425000,2025-08-04 14:10:12+00:00,4425.0,2123.51,0.0,0.0,0.0,0.0,2.0,7,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C04450000,2025-08-04 14:09:17+00:00,4450.0,2100.69,0.0,0.0,0.0,0.0,32.0,27,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C04475000,2025-08-04 14:07:42+00:00,4475.0,2081.45,0.0,0.0,0.0,0.0,38.0,112,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C04500000,2025-08-06 13:57:46+00:00,4500.0,2060.06,2182.7,2222.3,0.0,0.0,2.0,3107,0.3719926692962646,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
SPX261218C04525000,2025-08-04 14:23:24+00:00,4525.0,2040.08,0.0,0.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-12-18,2025-09-06 10:53:44.018046,options
