contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPXW250912P02600000,2025-08-20 13:52:34+00:00,2600.0,0.05,0.0,0.05,0.0,0.0,1.0,204,1.78125109375,False,REGULAR,USD,put,^SPX,2025-09-12,2025-09-06 12:54:46.676568,options
SPXW250912P02800000,2025-08-11 13:30:03+00:00,2800.0,0.15,0.0,0.05,0.0,0.0,1.0,2,1.640626796875,False,REGULAR,USD,put,^SPX,2025-09-12,2025-09-06 12:54:46.676568,options
SPXW250912P03000000,2025-08-20 13:54:30+00:00,3000.0,0.1,0.0,0.05,0.0,0.0,4.0,8,1.5078149609375,False,REGULAR,USD,put,^SPX,2025-09-12,2025-09-06 12:54:46.676568,options
SPXW250912P03200000,2025-08-22 17:16:07+00:00,3200.0,0.05,0.0,0.05,0.0,0.0,6.0,166,1.3867218164062498,False,REGULAR,USD,put,^SPX,2025-09-12,2025-09-06 12:54:46.676568,options
SPXW250912P03400000,2025-08-18 13:54:18+00:00,3400.0,0.25,0.0,0.05,0.0,0.0,4.0,143,1.2734411328124997,False,REGULAR,USD,put,^SPX,2025-09-12,2025-09-06 12:54:46.676568,options
SPXW250912P03600000,2025-09-02 14:35:09+00:00,3600.0,0.05,0.0,0.1,0.0,0.0,100.0,229,1.21875390625,False,REGULAR,USD,put,^SPX,2025-09-12,2025-09-06 12:54:46.676568,options
SPXW250912P03800000,2025-09-04 16:46:51+00:00,3800.0,0.05,0.0,0.1,0.0,0.0,400.0,592,1.111332568359375,False,REGULAR,USD,put,^SPX,2025-09-12,2025-09-06 12:54:46.676568,options
SPXW250912P04000000,2025-09-04 17:20:24+00:00,4000.0,0.05,0.0,0.1,0.0,0.0,94.0,1011,1.009770576171875,False,REGULAR,USD,put,^SPX,2025-09-12,2025-09-06 12:54:46.676568,options
SPXW250912P04200000,2025-09-04 15:32:11+00:00,4200.0,0.05,0.0,0.1,0.0,0.0,9.0,1628,0.91211025390625,False,REGULAR,USD,put,^SPX,2025-09-12,2025-09-06 12:54:46.676568,options
SPXW250912P04400000,2025-09-05 17:15:23+00:00,4400.0,0.05,0.0,0.1,0.0,0.0,1014.0,3452,0.8203142968749999,False,REGULAR,USD,put,^SPX,2025-09-12,2025-09-06 12:54:46.676568,options
SPXW250912P04600000,2025-09-05 19:36:55+00:00,4600.0,0.05,0.0,0.1,0.0,0.0,6308.0,2312,0.7304714453125,False,REGULAR,USD,put,^SPX,2025-09-12,2025-09-06 12:54:46.676568,options
SPXW250912P04700000,2025-09-05 19:33:21+00:00,4700.0,0.05,0.0,0.1,-0.05,-50.0,977.0,1533,0.6875031250000001,False,REGULAR,USD,put,^SPX,2025-09-12,2025-09-06 12:54:46.676568,options
SPXW250912P04800000,2025-09-05 20:00:07+00:00,4800.0,0.05,0.0,0.15,-0.05,-50.0,933.0,885,0.6640658593750002,False,REGULAR,USD,put,^SPX,2025-09-12,2025-09-06 12:54:46.676568,options
SPXW250912P04900000,2025-09-05 19:38:27+00:00,4900.0,0.09,0.0,0.15,-0.16,-64.0,1007.0,3015,0.622074091796875,False,REGULAR,USD,put,^SPX,2025-09-12,2025-09-06 12:54:46.676568,options
SPXW250912P05000000,2025-09-05 18:37:11+00:00,5000.0,0.15,0.05,0.2,-0.019999996,-11.764703,1100.0,12109,0.6035195898437502,False,REGULAR,USD,put,^SPX,2025-09-12,2025-09-06 12:54:46.676568,options
SPXW250912P05050000,2025-09-05 19:58:26+00:00,5050.0,0.1,0.0,0.2,-0.1,-50.0,6793.0,3451,0.5712933496093751,False,REGULAR,USD,put,^SPX,2025-09-12,2025-09-06 12:54:46.676568,options
SPXW250912P05100000,2025-09-05 16:13:24+00:00,5100.0,0.15,0.05,0.2,-0.049999997,-24.999998,257.0,1248,0.56055126953125,False,REGULAR,USD,put,^SPX,2025-09-12,2025-09-06 12:54:46.676568,options
SPXW250912P05150000,2025-09-05 19:40:42+00:00,5150.0,0.15,0.05,0.2,-0.099999994,-39.999996,33.0,590,0.5395553857421876,False,REGULAR,USD,put,^SPX,2025-09-12,2025-09-06 12:54:46.676568,options
SPXW250912P05200000,2025-09-05 19:40:53+00:00,5200.0,0.15,0.05,0.25,-0.099999994,-39.999996,82.0,3044,0.526371923828125,False,REGULAR,USD,put,^SPX,2025-09-12,2025-09-06 12:54:46.676568,options
SPXW250912P05250000,2025-09-05 19:44:23+00:00,5250.0,0.15,0.1,0.25,-0.15,-50.0,265.0,70490,0.5122119091796875,False,REGULAR,USD,put,^SPX,2025-09-12,2025-09-06 12:54:46.676568,options
