contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPXW260130P02600000,2025-09-05 17:07:34+00:00,2600.0,3.66,3.1,3.7,-0.059999943,-1.6129017,23.0,71,0.5849956051635742,False,REGULAR,USD,put,^SPX,2026-01-30,2025-09-06 12:54:51.396001,options
SPXW260130P02800000,2025-09-05 16:05:55+00:00,2800.0,4.53,3.9,4.5,-0.009999752,-0.22025886,6.0,157,0.5543562631225586,False,REGULAR,USD,put,^SPX,2026-01-30,2025-09-06 12:54:51.396001,options
SPXW260130P03000000,2025-09-05 16:05:55+00:00,3000.0,5.52,4.8,5.5,-0.010000229,-0.18083596,5.0,72,0.5252427847290039,False,REGULAR,USD,put,^SPX,2026-01-30,2025-09-06 12:54:51.396001,options
SPXW260130P03200000,2025-09-05 17:07:34+00:00,3200.0,6.51,6.0,6.6,-0.5799999,-8.180534,21.0,113,0.5008442250061036,False,REGULAR,USD,put,^SPX,2026-01-30,2025-09-06 12:54:51.396001,options
SPXW260130P03400000,2025-09-02 06:31:17+00:00,3400.0,8.6,7.2,7.9,0.0,0.0,8.0,68,0.4732413516235352,False,REGULAR,USD,put,^SPX,2026-01-30,2025-09-06 12:54:51.396001,options
SPXW260130P03600000,2025-08-29 19:30:06+00:00,3600.0,10.08,8.6,9.3,0.0,0.0,5.0,86,0.4457910646057129,False,REGULAR,USD,put,^SPX,2026-01-30,2025-09-06 12:54:51.396001,options
SPXW260130P03800000,2025-08-26 14:10:36+00:00,3800.0,11.8,10.3,11.0,0.0,0.0,3.0,190,0.41969879623413087,False,REGULAR,USD,put,^SPX,2026-01-30,2025-09-06 12:54:51.396001,options
SPXW260130P03900000,2025-08-27 13:58:29+00:00,3900.0,12.5,11.2,12.0,0.0,0.0,55.0,225,0.4071867143249512,False,REGULAR,USD,put,^SPX,2026-01-30,2025-09-06 12:54:51.396001,options
SPXW260130P04000000,2025-08-27 19:04:21+00:00,4000.0,13.59,12.2,12.9,0.0,0.0,56.0,308,0.393911700592041,False,REGULAR,USD,put,^SPX,2026-01-30,2025-09-06 12:54:51.396001,options
SPXW260130P04100000,2025-08-29 14:00:33+00:00,4100.0,14.7,13.2,14.0,0.0,0.0,54.0,203,0.3814301359558105,False,REGULAR,USD,put,^SPX,2026-01-30,2025-09-06 12:54:51.396001,options
SPXW260130P04200000,2025-09-04 17:51:42+00:00,4200.0,14.94,14.2,15.1,0.0,0.0,1.0,56,0.3687044331359864,False,REGULAR,USD,put,^SPX,2026-01-30,2025-09-06 12:54:51.396001,options
SPXW260130P04300000,2025-09-02 17:53:44+00:00,4300.0,19.05,15.4,16.3,0.0,0.0,92.0,120,0.35617709259033203,False,REGULAR,USD,put,^SPX,2026-01-30,2025-09-06 12:54:51.396001,options
SPXW260130P04400000,2025-09-04 15:48:34+00:00,4400.0,17.85,16.8,17.7,0.0,0.0,28.0,272,0.3441380284118652,False,REGULAR,USD,put,^SPX,2026-01-30,2025-09-06 12:54:51.396001,options
