contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPXW251008P05000000,2025-09-04 14:04:47+00:00,5000.0,2.15,2.1,2.6,-0.9499998,-30.645157,20,48,0.3802552209472656,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P05500000,2025-09-05 19:18:18+00:00,5500.0,5.3,4.9,5.5,-0.39999962,-7.017537,1,7,0.2857127093505859,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P05600000,2025-09-05 19:23:14+00:00,5600.0,6.3,5.9,6.5,-0.5,-7.3529406,1,269,0.26667756034851076,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P05700000,2025-09-05 19:23:51+00:00,5700.0,7.6,7.2,7.9,-3.3700004,-30.720148,1,13,0.24843586044311522,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P05900000,2025-09-05 14:02:47+00:00,5900.0,11.17,11.7,12.5,-4.1000004,-26.850037,1,26,0.213073970413208,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P06000000,2025-09-05 14:02:47+00:00,6000.0,14.55,15.6,16.4,-10.150001,-41.093117,1,10,0.1960758493804932,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P06050000,2025-09-03 12:23:56+00:00,6050.0,29.7,18.1,19.0,0.0,0.0,10,15,0.1877293752288818,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P06075000,2025-09-05 15:10:21+00:00,6075.0,22.67,19.6,20.6,-8.049999,-26.204426,2,12,0.18383079360961913,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P06100000,2025-09-05 13:31:14+00:00,6100.0,17.6,21.3,22.2,-8.6,-32.82443,1,3,0.179520228805542,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P06125000,2025-09-03 13:47:25+00:00,6125.0,36.23,23.1,24.1,0.0,0.0,5,8,0.17552246604919433,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P06150000,2025-09-05 16:21:25+00:00,6150.0,28.57,25.1,26.1,-9.650002,-25.248564,2,11,0.17130345306396483,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P06175000,2025-09-04 15:27:50+00:00,6175.0,30.9,27.3,28.3,0.0,0.0,5,11,0.16704629348754885,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P06200000,2025-09-04 13:35:08+00:00,6200.0,28.37,29.7,30.8,-8.049997,-22.103233,2,13,0.16290738834381108,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P06225000,2025-09-05 19:33:09+00:00,6225.0,34.17,32.3,33.6,-14.3200035,-29.53187,10,9,0.15880281513214117,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P06250000,2025-09-03 16:55:40+00:00,6250.0,52.42,35.3,36.4,0.0,0.0,2,4,0.15412985771179202,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P06275000,2025-09-04 15:27:50+00:00,6275.0,42.8,38.5,39.7,0.0,0.0,3,4,0.14975062904357914,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P06300000,2025-09-05 14:54:25+00:00,6300.0,49.7,42.1,43.3,4.3100014,9.495487,34,17,0.14522072134017944,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P06325000,2025-09-05 14:02:26+00:00,6325.0,40.99,46.0,47.2,-11.809998,-22.36742,2,16,0.1404771927261353,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P06350000,2025-09-05 14:47:00+00:00,6350.0,63.84,50.3,51.6,10.029999,18.639656,32,10,0.13575273740768434,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P06375000,2025-09-04 13:30:10+00:00,6375.0,63.65,55.2,56.4,-3.0699997,-4.6013184,1,4,0.1307974952125549,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P06425000,2025-09-03 13:55:28+00:00,6425.0,76.27,66.6,67.9,-17.730003,-18.861706,1,3,0.120751590423584,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P06450000,2025-09-05 18:03:00+00:00,6450.0,84.82,73.4,74.8,5.0199966,6.290723,4,10,0.11565520584106445,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
SPXW251008P06475000,2025-09-03 13:33:31+00:00,6475.0,88.14,81.2,82.6,-19.770004,-18.320826,1,2,0.11046726943969726,False,REGULAR,USD,put,^SPX,2025-10-08,2025-09-06 10:53:40.393235,options
