contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPX271217P00400000,2025-09-04 20:06:16+00:00,400.0,0.75,0.0,1.85,0.0,0.0,118.0,2067,0.6478306701660157,False,REGULAR,USD,put,^SPX,2027-12-17,2025-09-06 12:54:53.591012,options
SPX271217P00800000,2025-09-05 16:12:28+00:00,800.0,2.5,1.7,3.7,-0.29999995,-10.714284,10.0,164,0.5370834866333009,False,REGULAR,USD,put,^SPX,2027-12-17,2025-09-06 12:54:53.591012,options
SPX271217P01200000,2025-07-31 13:36:07+00:00,1200.0,6.3,4.0,7.2,0.0,0.0,1.0,810,0.48647058944702154,False,REGULAR,USD,put,^SPX,2027-12-17,2025-09-06 12:54:53.591012,options
SPX271217P01400000,2025-07-07 14:09:17+00:00,1400.0,9.1,7.6,9.2,0.0,0.0,2.0,574,0.45737236968994144,False,REGULAR,USD,put,^SPX,2027-12-17,2025-09-06 12:54:53.591012,options
SPX271217P01600000,2025-06-02 15:04:25+00:00,1600.0,11.3,10.5,11.9,0.0,0.0,1.0,39,0.43399613861083985,False,REGULAR,USD,put,^SPX,2027-12-17,2025-09-06 12:54:53.591012,options
SPX271217P01800000,2025-09-04 13:45:50+00:00,1800.0,14.0,12.8,14.9,0.0,0.0,2.0,854,0.41235176277160646,False,REGULAR,USD,put,^SPX,2027-12-17,2025-09-06 12:54:53.591012,options
SPX271217P02000000,2025-04-17 19:30:33+00:00,2000.0,31.45,15.8,21.6,0.0,0.0,100.0,1188,0.4032652447509766,False,REGULAR,USD,put,^SPX,2027-12-17,2025-09-06 12:54:53.591012,options
SPX271217P02200000,2025-06-20 17:40:20+00:00,2200.0,25.81,20.0,25.1,0.0,0.0,2.0,681,0.3821854384613036,False,REGULAR,USD,put,^SPX,2027-12-17,2025-09-06 12:54:53.591012,options
SPX271217P02300000,2025-08-22 18:28:18+00:00,2300.0,22.7,20.8,25.9,0.0,0.0,1.0,13,0.3695818047332763,False,REGULAR,USD,put,^SPX,2027-12-17,2025-09-06 12:54:53.591012,options
SPX271217P02400000,2025-08-08 14:23:04+00:00,2400.0,26.46,23.0,28.3,0.0,0.0,1.0,31,0.3611857400131225,False,REGULAR,USD,put,^SPX,2027-12-17,2025-09-06 12:54:53.591012,options
