contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPX301220C00400000,2025-08-26 19:33:57+00:00,400.0,5922.53,0.0,0.0,0.0,0.0,3.0,4,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2030-12-20,2025-09-06 12:54:53.951583,options
SPX301220C00800000,2025-05-15 16:27:48+00:00,800.0,4998.96,0.0,0.0,0.0,0.0,13.0,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2030-12-20,2025-09-06 12:54:53.951583,options
SPX301220C02000000,2025-06-18 18:00:29+00:00,2000.0,4222.69,0.0,0.0,0.0,0.0,1.0,586,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2030-12-20,2025-09-06 12:54:53.951583,options
SPX301220C02400000,2025-06-23 17:08:32+00:00,2400.0,3866.14,0.0,0.0,0.0,0.0,,2,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2030-12-20,2025-09-06 12:54:53.951583,options
SPX301220C02800000,2025-08-21 16:30:35+00:00,2800.0,3943.09,0.0,0.0,0.0,0.0,20.0,2,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2030-12-20,2025-09-06 12:54:53.951583,options
SPX301220C02900000,2025-08-21 16:30:35+00:00,2900.0,3849.46,0.0,0.0,0.0,0.0,20.0,2,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2030-12-20,2025-09-06 12:54:53.951583,options
SPX301220C03000000,2025-08-21 16:37:26+00:00,3000.0,3796.39,0.0,0.0,0.0,0.0,30.0,2,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2030-12-20,2025-09-06 12:54:53.951583,options
SPX301220C03100000,2025-08-21 16:37:26+00:00,3100.0,3728.06,0.0,0.0,0.0,0.0,30.0,2,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2030-12-20,2025-09-06 12:54:53.951583,options
SPX301220C03300000,2025-06-25 16:58:47+00:00,3300.0,3325.92,0.0,0.0,0.0,0.0,51.0,14,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2030-12-20,2025-09-06 12:54:53.951583,options
SPX301220C03400000,2025-06-25 16:58:47+00:00,3400.0,3254.77,0.0,0.0,0.0,0.0,51.0,14,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2030-12-20,2025-09-06 12:54:53.951583,options
