contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPX260116C00200000,2025-08-27 19:48:00+00:00,200.0,6267.5,6253.6,6277.6,0.0,0.0,1.0,347,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C00400000,2025-08-27 19:48:00+00:00,400.0,6071.16,6056.8,6080.8,0.0,0.0,1.0,4,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C00600000,2025-08-27 19:48:00+00:00,600.0,5874.4,5860.1,5884.1,0.0,0.0,1.0,2,1.5269799041748044,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C00800000,2025-08-27 19:48:00+00:00,800.0,5678.21,5663.3,5687.3,0.0,0.0,1.0,6,1.4705226669311524,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C01000000,2025-09-02 19:34:04+00:00,1000.0,5403.77,5466.6,5490.6,0.0,0.0,5.0,144,1.3916046044921875,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C01200000,2025-08-29 15:00:24+00:00,1200.0,5251.37,5269.9,5293.9,0.0,0.0,2.0,5,0.8940440283203124,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPXW260116C01400000,2025-09-02 14:26:23+00:00,1400.0,5001.69,5069.7,5097.7,0.0,0.0,10.0,11,0.9605716833496092,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C01600000,2025-08-06 17:52:49+00:00,1600.0,4747.6,4876.6,4900.6,0.0,0.0,,1,1.0101978201293944,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C01800000,2025-08-06 17:53:23+00:00,1800.0,4551.73,4680.0,4704.0,0.0,0.0,1.0,1,0.9790804093933105,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPXW260116C02000000,2025-09-02 14:26:23+00:00,2000.0,4412.89,4481.7,4509.7,0.0,0.0,10.0,9,0.9431920964050291,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C02200000,2025-08-06 17:53:23+00:00,2200.0,4161.16,4287.1,4311.1,0.0,0.0,,1,0.9007273110961914,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C02400000,2025-08-06 17:53:23+00:00,2400.0,3965.5,4090.8,4114.8,0.0,0.0,,1,0.8596052857971193,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C02500000,2025-09-02 14:05:24+00:00,2500.0,3931.87,3992.7,4016.7,0.0,0.0,2.0,0,0.8391358249664307,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C02600000,2025-09-02 14:05:24+00:00,2600.0,3833.92,3894.6,3918.6,0.0,0.0,2.0,1,0.8186053295898437,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C02700000,2025-09-02 14:05:24+00:00,2700.0,3737.57,3796.5,3820.5,0.0,0.0,2.0,0,0.7980824635314943,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C02800000,2025-09-02 14:05:24+00:00,2800.0,3639.72,3698.5,3722.5,0.0,0.0,2.0,2,0.7781165377044678,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C02900000,2025-08-06 17:54:33+00:00,2900.0,3477.96,3600.5,3624.5,0.0,0.0,2.0,3,0.7581811291503908,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C03000000,2025-08-06 17:54:33+00:00,3000.0,3380.64,3502.5,3526.5,0.0,0.0,2.0,52,0.7383067551422119,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C03100000,2025-08-06 17:54:33+00:00,3100.0,3283.29,3404.5,3428.5,0.0,0.0,,2,0.7185315622711181,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C03200000,2025-08-06 17:54:33+00:00,3200.0,3185.97,3306.6,3330.6,0.0,0.0,2.0,3,0.699244645767212,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C03300000,2025-08-06 17:55:05+00:00,3300.0,3088.73,3208.7,3232.7,0.0,0.0,4.0,2057,0.6800302077865603,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C03350000,2025-08-06 17:55:05+00:00,3350.0,3040.38,3159.8,3183.8,0.0,0.0,4.0,2053,0.6706270730590821,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C03400000,2025-08-06 17:55:05+00:00,3400.0,2991.63,3110.9,3134.9,0.0,0.0,,4,0.6612430116271975,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C03450000,2025-08-06 17:55:05+00:00,3450.0,2943.18,3062.0,3086.0,0.0,0.0,,4,0.6518703941726686,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C03500000,2025-08-19 16:19:46+00:00,3500.0,2974.63,3013.1,3037.1,0.0,0.0,1.0,6,0.6425130353546143,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C03550000,2025-08-06 17:56:43+00:00,3550.0,2846.69,2964.2,2988.2,0.0,0.0,4.0,5,0.6331747498321535,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C03600000,2025-08-06 17:56:43+00:00,3600.0,2798.39,2915.3,2939.3,0.0,0.0,4.0,7,0.6238593522644043,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C03650000,2025-08-06 17:56:43+00:00,3650.0,2749.67,2866.5,2890.5,0.0,0.0,,4,0.6148453127670288,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C03700000,2025-08-07 11:45:14+00:00,3700.0,2744.64,2817.6,2841.6,0.0,0.0,,4,0.6055566178131104,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C03750000,2025-08-07 11:45:14+00:00,3750.0,2696.11,2768.8,2792.8,0.0,0.0,,4,0.5965616516113281,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C03800000,2025-08-07 11:45:14+00:00,3800.0,2647.71,2720.0,2744.0,0.0,0.0,,4,0.5875666854095458,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C03850000,2025-08-07 11:45:14+00:00,3850.0,2599.13,2671.2,2695.2,0.0,0.0,,4,0.5785831631851197,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C03900000,2025-05-13 13:37:59+00:00,3900.0,2059.89,2148.7,2195.6,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPXW260116C04000000,2025-08-28 14:23:28+00:00,4000.0,2537.64,2522.6,2550.6,0.0,0.0,,1,0.5512015400314332,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C04050000,2024-10-28 17:48:36+00:00,4050.0,1998.79,2138.6,2171.7,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C04100000,2025-09-02 14:01:04+00:00,4100.0,2373.71,2427.4,2451.4,0.0,0.0,8.0,45,0.5342224922943115,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C04125000,2025-08-13 14:10:08+00:00,4125.0,2414.13,2403.0,2427.0,0.0,0.0,,8,0.5297440824890138,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C04150000,2025-09-02 14:01:04+00:00,4150.0,2325.06,2378.7,2402.7,0.0,0.0,8.0,7,0.5254869229125977,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C04175000,2025-09-02 14:01:15+00:00,4175.0,2302.07,2354.3,2378.3,0.0,0.0,8.0,8,0.5210123277664184,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C04200000,2025-08-13 14:10:08+00:00,4200.0,2341.48,2330.0,2354.0,0.0,0.0,8.0,24,0.5167513535308839,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C04225000,2025-09-02 14:01:15+00:00,4225.0,2253.57,2305.6,2329.6,0.0,0.0,8.0,8,0.5122767583847045,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C04300000,2025-08-20 17:22:18+00:00,4300.0,2160.13,2232.6,2256.6,0.0,0.0,2.0,12,0.522431380958557,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C04400000,2025-08-07 18:16:38+00:00,4400.0,2000.14,2135.4,2159.4,0.0,0.0,1.0,50,0.504162978439331,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C04425000,2025-08-11 19:26:51+00:00,4425.0,2038.63,2111.1,2135.1,0.0,0.0,,8,0.4995987388038636,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C04450000,2025-08-11 19:26:51+00:00,4450.0,2014.43,2086.8,2110.8,0.0,0.0,8.0,52,0.495034499168396,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C04475000,2025-08-11 19:26:51+00:00,4475.0,1990.53,2062.6,2086.6,0.0,0.0,8.0,9,0.4906438265228271,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C04500000,2025-08-18 14:32:25+00:00,4500.0,2026.5,2038.3,2062.3,0.0,0.0,2.0,16,0.48608149421691893,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C04550000,2025-08-25 14:30:05+00:00,4550.0,1983.84,1989.8,2013.8,0.0,0.0,41.0,64,0.4771208599472046,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C04600000,2025-06-03 14:31:17+00:00,4600.0,1496.71,1752.7,1761.1,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C04625000,2025-06-03 18:10:19+00:00,4625.0,1489.61,1727.4,1738.5,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C04650000,2025-05-28 19:52:44+00:00,4650.0,1404.14,1625.2,1661.3,0.0,0.0,1.0,5,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
SPX260116C04675000,2025-06-12 14:05:07+00:00,4675.0,1488.0,1680.0,1704.0,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2026-01-16,2025-09-06 10:53:42.073610,options
