contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPXW250925P03000000,2025-09-02 13:30:07+00:00,3000.0,0.1,0.0,0.2,0.0,0.0,3.0,4,0.9785158398437501,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
SPXW250925P03200000,2025-08-29 14:05:43+00:00,3200.0,0.1,0.0,0.2,0.0,0.0,4.0,4,0.9003916210937499,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
SPXW250925P03600000,2025-09-05 14:45:28+00:00,3600.0,0.1,0.0,0.25,-0.15,-60.000004,9.0,6,0.7685570019531252,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
SPXW250925P03800000,2025-09-04 14:58:37+00:00,3800.0,0.15,0.05,0.3,0.0,0.0,2.0,5,0.72070591796875,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
SPXW250925P04000000,2025-09-05 13:21:12+00:00,4000.0,0.18,0.0,0.35,-0.06999999,-27.999996,1.0,4,0.6552768847656252,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
SPXW250925P04200000,2025-09-04 14:00:06+00:00,4200.0,0.4,0.05,0.4,0.0,0.0,52.0,54,0.6049844189453126,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
SPXW250925P04400000,2025-09-04 20:13:09+00:00,4400.0,0.35,0.15,0.45,0.0,0.0,250.0,282,0.5581098876953126,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
SPXW250925P04600000,2025-09-05 15:16:20+00:00,4600.0,0.65,0.25,0.65,0.03999996,6.5573707,3.0,63,0.5170946728515625,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
SPXW250925P04800000,2025-09-04 18:51:22+00:00,4800.0,0.8,0.45,0.8,0.0,0.0,23.0,30,0.4849905017089844,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
SPXW250925P05000000,2025-09-05 13:24:45+00:00,5000.0,1.1,0.75,1.05,-0.049999952,-4.347822,54.0,115,0.437505625,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
SPXW250925P05100000,2025-09-05 13:37:24+00:00,5100.0,1.0,0.9,1.25,-0.42999995,-30.069927,14.0,130,0.4155331884765625,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
SPXW250925P05200000,2025-09-05 15:05:11+00:00,5200.0,1.9,1.1,1.5,-0.05000007,-2.5641062,11.0,33,0.39380489013671877,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
SPXW250925P05300000,2025-09-05 13:45:01+00:00,5300.0,1.4,1.35,1.75,-0.42000008,-23.076925,9.0,162,0.3704896936035156,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
SPXW250925P05400000,2025-09-05 19:24:07+00:00,5400.0,1.9,1.6,2.05,-0.19999993,-9.523807,3.0,15,0.34705242797851554,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
SPXW250925P05500000,2025-09-05 15:16:20+00:00,5500.0,2.35,2.05,2.45,-3.9500003,-62.698418,2.0,208,0.32416447326660147,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
SPXW250925P05525000,2025-09-04 19:58:58+00:00,5525.0,2.75,2.15,2.55,0.0,0.0,53.0,54,0.31818308776855464,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
SPXW250925P05600000,2025-09-04 20:04:18+00:00,5600.0,3.7,2.45,2.95,0.61000013,19.741104,2.0,18,0.3011239321899414,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
SPXW250925P05700000,2025-09-05 18:42:56+00:00,5700.0,3.79,3.1,3.6,-4.3100004,-53.209877,6.0,23,0.27808339111328123,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
SPXW250925P05725000,2025-09-05 18:23:02+00:00,5725.0,4.23,3.2,3.8,-1.9899998,-31.993568,530.0,34,0.2723919197082519,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
SPXW250925P05750000,2025-09-03 19:02:35+00:00,5750.0,3.7,3.4,4.0,-2.8,-43.076923,1.0,52,0.26651734466552734,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
SPXW250925P05775000,2025-09-02 17:46:15+00:00,5775.0,9.9,3.6,4.2,0.0,0.0,4.0,27,0.2604901832580566,False,REGULAR,USD,put,^SPX,2025-09-25,2025-09-06 12:54:47.978084,options
