contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPXW250926C04000000,2025-08-29 15:47:36+00:00,4000.0,2461.65,2476.6,2497.7,0.0,0.0,165.0,491,0.9191292266845703,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C05000000,2025-08-29 19:26:41+00:00,5000.0,1472.98,1480.1,1501.2,0.0,0.0,166.0,1641,0.5753826641845703,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C05050000,2025-08-29 19:26:41+00:00,5050.0,1423.25,1430.3,1452.1,0.0,0.0,1.0,1,0.562229719543457,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C05100000,2025-08-26 19:22:22+00:00,5100.0,1375.01,1380.5,1401.7,0.0,0.0,,2,0.5423934921264649,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C05200000,2025-08-26 19:22:22+00:00,5200.0,1275.81,1281.0,1302.2,0.0,0.0,,2,0.5097094927978516,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C05250000,2025-08-29 14:56:51+00:00,5250.0,1216.62,1231.3,1252.9,0.0,0.0,1.0,0,0.5708661077880859,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C05350000,2025-08-15 15:14:45+00:00,5350.0,1130.2,1131.8,1153.0,0.0,0.0,,2,0.5300950311279298,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C05600000,2025-08-27 15:39:47+00:00,5600.0,900.13,883.6,905.2,0.0,0.0,1.0,4,0.43819989295959483,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C05650000,2025-08-28 14:36:22+00:00,5650.0,844.55,834.1,857.4,0.0,0.0,1.0,5,0.42708397628784184,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C05675000,2025-08-14 13:51:08+00:00,5675.0,814.3,809.3,830.9,0.0,0.0,,1,0.41026132957458494,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C05700000,2025-08-28 14:36:22+00:00,5700.0,795.45,784.5,807.9,0.0,0.0,,1,0.4081861550140381,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C05950000,2025-09-04 16:32:14+00:00,5950.0,543.55,538.3,561.8,0.0,0.0,7.0,5,0.3153106494522094,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C05970000,2025-08-05 19:28:50+00:00,5970.0,420.22,518.8,542.3,0.0,0.0,,2,0.3081085730361938,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C06000000,2025-09-04 19:56:16+00:00,6000.0,520.78,489.6,513.5,0.0,0.0,8.0,1174,0.2984918173980713,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C06025000,2025-08-25 19:02:48+00:00,6025.0,462.43,465.4,489.3,0.0,0.0,2.0,42,0.2896570668792724,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C06030000,2025-08-22 14:31:00+00:00,6030.0,467.65,460.5,484.5,0.0,0.0,30.0,30,0.2879862461853026,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C06050000,2025-08-04 18:48:34+00:00,6050.0,360.27,428.8,435.2,0.0,0.0,,7,0.16159896026611326,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C06070000,2025-08-26 19:37:41+00:00,6070.0,425.54,422.0,446.0,0.0,0.0,2.0,2,0.27402459381103517,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C06075000,2025-08-05 20:00:13+00:00,6075.0,325.03,417.2,441.2,0.0,0.0,,1,0.2722736652755736,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C06080000,2025-08-21 19:43:33+00:00,6080.0,348.49,412.4,436.4,0.0,0.0,,48,0.270515107421875,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C06090000,2025-08-21 19:43:33+00:00,6090.0,339.76,402.8,426.8,0.0,0.0,,48,0.266971289100647,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C06100000,2025-09-05 11:40:37+00:00,6100.0,436.66,393.3,417.3,12.0,2.8257902,30.0,38,0.2636525356674195,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C06110000,2025-09-05 11:36:24+00:00,6110.0,428.49,383.8,407.8,45.169983,11.783884,15.0,290,0.2602918209838867,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
SPXW250926C06120000,2025-08-22 15:43:55+00:00,6120.0,396.77,374.3,398.3,0.0,0.0,33.0,38,0.2568815157318115,True,REGULAR,USD,call,^SPX,2025-09-26,2025-09-06 10:53:39.361042,options
