contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPXW251128C02800000,2025-06-23 17:12:49+00:00,2800.0,3215.8,3581.5,3592.1,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C03000000,2025-06-23 17:01:25+00:00,3000.0,3003.5,3385.3,3395.9,0.0,0.0,,3,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C03200000,2025-06-23 16:28:50+00:00,3200.0,2816.5,3189.2,3199.8,0.0,0.0,,3,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C03400000,2025-06-23 16:34:30+00:00,3400.0,2611.9,2993.3,3004.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C04400000,2025-08-15 17:18:46+00:00,4400.0,2104.37,2102.9,2130.9,0.0,0.0,1.0,11,0.5230150238037108,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C04450000,2025-06-16 19:15:01+00:00,4450.0,1672.73,1919.3,1936.8,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C04550000,2025-06-16 19:16:03+00:00,4550.0,1578.38,1822.8,1840.1,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C04825000,2025-07-29 16:24:09+00:00,4825.0,1624.03,1709.7,1719.5,0.0,0.0,,2,0.48474636352539063,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C04850000,2025-08-22 19:49:55+00:00,4850.0,1667.01,1661.5,1689.5,0.0,0.0,1.0,1,0.467591841468811,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C04875000,2025-06-16 20:02:46+00:00,4875.0,1285.88,1509.6,1530.5,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C04900000,2025-06-24 15:23:29+00:00,4900.0,1292.25,1553.2,1581.2,0.0,0.0,,2,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C04925000,2025-07-29 16:24:09+00:00,4925.0,1527.78,1612.0,1621.6,0.0,0.0,1.0,2,0.46294558666229246,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05000000,2025-07-08 15:32:54+00:00,5000.0,1323.58,1454.3,1482.3,0.0,0.0,1500.0,1501,0.20386538330078124,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05150000,2025-07-15 16:20:01+00:00,5150.0,1220.23,1390.8,1401.5,0.0,0.0,,3,0.4139768075561523,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05200000,2025-08-15 19:43:50+00:00,5200.0,1325.94,1320.5,1348.5,0.0,0.0,,1,0.3958609914016724,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05225000,2025-08-15 19:43:50+00:00,5225.0,1302.16,1296.3,1324.3,0.0,0.0,,1,0.3909152858543396,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05450000,2025-08-29 14:19:52+00:00,5450.0,1074.99,1079.7,1107.7,0.0,0.0,1.0,2,0.34717449707031245,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05470000,2025-08-26 15:42:40+00:00,5470.0,1046.4,1060.6,1088.6,0.0,0.0,,33,0.343394169883728,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05500000,2025-07-15 18:41:20+00:00,5500.0,903.16,1057.6,1067.6,0.0,0.0,8.0,8,0.348727063331604,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05570000,2025-08-20 13:53:40+00:00,5570.0,902.98,965.6,993.6,0.0,0.0,,1,0.32480915065765376,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05575000,2025-06-13 14:44:49+00:00,5575.0,641.26,854.8,862.8,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05600000,2025-06-18 19:39:51+00:00,5600.0,614.78,824.6,851.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05625000,2025-06-23 15:30:04+00:00,5625.0,590.5,857.3,867.5,0.0,0.0,2.0,3,0.17966518585205077,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05650000,2025-08-29 14:19:52+00:00,5650.0,886.91,890.1,918.1,0.0,0.0,1.0,87,0.31005786384582523,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05660000,2025-06-23 18:07:44+00:00,5660.0,580.84,826.2,836.0,0.0,0.0,2.0,3,0.18383842292785643,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05670000,2025-06-30 15:13:51+00:00,5670.0,697.84,840.1,856.3,0.0,0.0,,1,0.24403755847930908,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05680000,2025-06-13 15:56:52+00:00,5680.0,577.33,763.2,771.1,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05700000,2025-07-30 19:52:53+00:00,5700.0,784.3,834.9,862.9,0.0,0.0,1.0,3,0.29012626995086666,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05720000,2025-06-20 15:06:13+00:00,5720.0,505.64,719.8,745.8,0.0,0.0,2.0,1,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05725000,2025-07-18 14:05:52+00:00,5725.0,736.93,810.6,838.6,0.0,0.0,3.0,7,0.28454733098983753,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05730000,2025-07-18 14:05:52+00:00,5730.0,732.68,806.1,834.1,0.0,0.0,3.0,3,0.28389311695098873,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05740000,2025-06-24 17:35:09+00:00,5740.0,568.21,772.0,800.0,0.0,0.0,,2,0.24857318817138674,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05750000,2025-09-02 16:02:01+00:00,5750.0,719.7,796.8,824.8,0.0,0.0,1.0,4,0.29214040996551505,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05775000,2025-08-29 14:57:03+00:00,5775.0,769.36,774.2,802.2,0.0,0.0,1.0,23,0.2883696194267271,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05780000,2025-08-29 14:57:03+00:00,5780.0,764.76,769.0,797.0,0.0,0.0,1.0,46,0.2867808139038085,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05790000,2025-06-24 16:52:32+00:00,5790.0,530.36,728.0,756.0,0.0,0.0,,39,0.2446631625747681,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05800000,2025-08-27 19:17:04+00:00,5800.0,773.3,750.6,778.6,0.0,0.0,5.0,28,0.2833056594467162,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05810000,2025-06-25 16:59:48+00:00,5810.0,511.92,710.1,738.1,0.0,0.0,2.0,1,0.24248689954757688,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05820000,2025-06-25 15:33:52+00:00,5820.0,503.54,701.6,729.6,0.0,0.0,,1,0.24195093994140626,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05825000,2025-06-27 17:08:11+00:00,5825.0,569.79,697.5,725.5,0.0,0.0,2.0,5,0.24186511011123657,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05830000,2025-06-26 16:59:25+00:00,5830.0,524.29,692.6,720.6,0.0,0.0,2.0,6,0.24073024902343748,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05840000,2025-06-16 14:40:13+00:00,5840.0,472.0,634.4,650.5,0.0,0.0,,0,0.13442714336395262,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05850000,2025-07-23 16:38:27+00:00,5850.0,646.77,717.8,724.9,0.0,0.0,6.0,19,0.26542253749847405,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05860000,2025-06-30 18:42:07+00:00,5860.0,536.1,671.9,687.2,0.0,0.0,,1,0.22876557069778444,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05870000,2025-06-11 19:59:58+00:00,5870.0,434.4,564.0,586.1,0.0,0.0,,6,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05875000,2025-06-27 17:25:09+00:00,5875.0,526.34,654.4,681.9,0.0,0.0,4.0,4,0.2371845233726501,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05880000,2025-07-24 13:30:05+00:00,5880.0,643.14,679.3,705.5,0.0,0.0,,1,0.26942792957305906,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05890000,2025-06-16 13:49:50+00:00,5890.0,423.25,592.5,608.4,0.0,0.0,,0,0.14535232707977291,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05900000,2025-08-27 19:17:04+00:00,5900.0,682.4,659.7,687.7,0.0,0.0,5.0,22,0.26633805568695074,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05910000,2025-08-29 14:20:35+00:00,5910.0,651.66,650.6,678.6,0.0,0.0,5.0,6,0.26454516590118404,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05920000,2025-06-24 20:02:57+00:00,5920.0,429.32,625.5,633.6,0.0,0.0,2.0,2,0.2215367916679382,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05925000,2025-07-11 14:28:50+00:00,5925.0,537.47,608.7,618.4,0.0,0.0,2.0,12,0.20761710054397584,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05940000,2025-06-12 15:18:42+00:00,5940.0,392.2,507.6,528.5,0.0,0.0,,5,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05950000,2025-08-15 11:40:33+00:00,5950.0,652.58,614.6,642.6,0.0,0.0,1.0,7,0.25764826221466064,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
SPXW251128C05960000,2025-07-07 14:59:45+00:00,5960.0,506.21,0.0,0.0,0.0,0.0,2.0,2,1.0000000000000003e-05,True,REGULAR,USD,call,^SPX,2025-11-28,2025-09-06 10:53:41.384875,options
