contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPX260320P00200000,2025-07-29 18:14:47+00:00,200.0,0.05,0.0,0.0,0.0,0.0,15.0,956,0.500005,False,REGULAR,USD,put,^SPX,2026-03-20,2025-09-06 12:54:51.826626,options
SPX260320P00400000,2025-07-23 17:09:48+00:00,400.0,0.05,0.0,0.0,0.0,0.0,2.0,91,0.500005,False,REGULAR,USD,put,^SPX,2026-03-20,2025-09-06 12:54:51.826626,options
SPX260320P00600000,2025-09-05 15:59:27+00:00,600.0,0.16,0.0,0.35,0.00999999,6.6666603,20.0,304,0.9863282617187501,False,REGULAR,USD,put,^SPX,2026-03-20,2025-09-06 12:54:51.826626,options
SPX260320P00800000,2025-09-02 16:13:41+00:00,800.0,0.41,0.15,0.5,0.0,0.0,4.0,1521,0.9072274902343749,False,REGULAR,USD,put,^SPX,2026-03-20,2025-09-06 12:54:51.826626,options
SPX260320P01000000,2025-09-05 15:59:27+00:00,1000.0,0.5,0.35,0.75,-0.050000012,-9.090911,158.0,3740,0.8461929443359374,False,REGULAR,USD,put,^SPX,2026-03-20,2025-09-06 12:54:51.826626,options
SPX260320P01200000,2025-09-04 19:58:05+00:00,1200.0,0.8,0.5,1.0,0.0,0.0,1.0,4046,0.7849142602539063,False,REGULAR,USD,put,^SPX,2026-03-20,2025-09-06 12:54:51.826626,options
SPX260320P01400000,2025-09-05 18:59:29+00:00,1400.0,1.16,0.9,1.4,-0.14999998,-11.45038,2456.0,8424,0.7429224926757811,False,REGULAR,USD,put,^SPX,2026-03-20,2025-09-06 12:54:51.826626,options
SPX260320P01600000,2025-09-05 19:16:49+00:00,1600.0,1.61,1.3,1.9,-0.21000004,-11.538463,8.0,3706,0.7019683123779297,False,REGULAR,USD,put,^SPX,2026-03-20,2025-09-06 12:54:51.826626,options
SPX260320P01800000,2025-09-05 18:59:29+00:00,1800.0,2.24,1.85,2.5,-0.25,-10.04016,400.0,9985,0.6653475848388675,False,REGULAR,USD,put,^SPX,2026-03-20,2025-09-06 12:54:51.826626,options
SPX260320P02000000,2025-08-29 17:03:49+00:00,2000.0,3.21,2.5,3.1,0.0,0.0,54.0,6001,0.6296728927612305,False,REGULAR,USD,put,^SPX,2026-03-20,2025-09-06 12:54:51.826626,options
