contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPXW250911P02600000,2025-08-12 13:50:30+00:00,2600.0,0.1,0.0,0.05,0.0,0.0,,1,1.9218753906250001,False,REGULAR,USD,put,^SPX,2025-09-11,2025-09-06 10:53:37.720652,options
SPXW250911P02800000,2025-08-20 13:47:45+00:00,2800.0,0.05,0.0,0.05,0.0,0.0,,2,1.765626171875,False,REGULAR,USD,put,^SPX,2025-09-11,2025-09-06 10:53:37.720652,options
SPXW250911P03000000,2025-09-02 17:45:22+00:00,3000.0,0.04,0.0,0.05,0.0,0.0,3.0,4,1.6328143359374998,False,REGULAR,USD,put,^SPX,2025-09-11,2025-09-06 10:53:37.720652,options
SPXW250911P03200000,2025-08-20 15:08:12+00:00,3200.0,0.15,0.0,0.05,0.0,0.0,1.0,101,1.5000025,False,REGULAR,USD,put,^SPX,2025-09-11,2025-09-06 10:53:37.720652,options
SPXW250911P03400000,2025-08-14 13:56:19+00:00,3400.0,0.15,0.0,0.05,0.0,0.0,,57,1.3750031249999999,False,REGULAR,USD,put,^SPX,2025-09-11,2025-09-06 10:53:37.720652,options
SPXW250911P03600000,2025-08-28 13:36:57+00:00,3600.0,0.05,0.0,0.05,0.0,0.0,5.0,10,1.2578162109375,False,REGULAR,USD,put,^SPX,2025-09-11,2025-09-06 10:53:37.720652,options
SPXW250911P03800000,2025-08-29 13:37:49+00:00,3800.0,0.05,0.0,0.1,0.0,0.0,1.0,37,1.19922275390625,False,REGULAR,USD,put,^SPX,2025-09-11,2025-09-06 10:53:37.720652,options
SPXW250911P04000000,2025-09-03 13:34:03+00:00,4000.0,0.05,0.0,0.1,0.0,0.0,1.0,111,1.08984830078125,False,REGULAR,USD,put,^SPX,2025-09-11,2025-09-06 10:53:37.720652,options
SPXW250911P04200000,2025-09-04 16:49:13+00:00,4200.0,0.05,0.0,0.1,0.0,0.0,151.0,276,0.98437515625,False,REGULAR,USD,put,^SPX,2025-09-11,2025-09-06 10:53:37.720652,options
SPXW250911P04400000,2025-09-04 18:32:36+00:00,4400.0,0.05,0.0,0.1,0.0,0.0,2.0,24,0.88476677734375,False,REGULAR,USD,put,^SPX,2025-09-11,2025-09-06 10:53:37.720652,options
SPXW250911P04600000,2025-09-05 13:48:12+00:00,4600.0,0.05,0.0,0.1,0.0,0.0,40.0,1231,0.789064609375,False,REGULAR,USD,put,^SPX,2025-09-11,2025-09-06 10:53:37.720652,options
SPXW250911P04800000,2025-09-05 20:05:06+00:00,4800.0,0.05,0.0,0.1,-0.05,-50.0,427.0,1855,0.6972686523437501,False,REGULAR,USD,put,^SPX,2025-09-11,2025-09-06 10:53:37.720652,options
SPXW250911P05000000,2025-09-05 19:04:16+00:00,5000.0,0.1,0.0,0.15,0.0,0.0,6.0,370,0.6259803027343751,False,REGULAR,USD,put,^SPX,2025-09-11,2025-09-06 10:53:37.720652,options
SPXW250911P05100000,2025-09-05 13:40:55+00:00,5100.0,0.15,0.0,0.15,0.0,0.0,167.0,261,0.5820354296875,False,REGULAR,USD,put,^SPX,2025-09-11,2025-09-06 10:53:37.720652,options
SPXW250911P05200000,2025-09-05 19:59:09+00:00,5200.0,0.1,0.05,0.2,-0.050000004,-33.333336,78.0,588,0.5600629931640625,False,REGULAR,USD,put,^SPX,2025-09-11,2025-09-06 10:53:37.720652,options
