contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type,Symbol,Expiry,Fetched_At,Data_Type
SPXW251010C05450000,2025-08-27 15:06:22+00:00,5450.0,1057.47,1043.4,1066.8,0.0,0.0,,5,0.42812156356811526,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C05500000,2025-09-03 15:38:19+00:00,5500.0,964.43,994.0,1017.6,0.0,0.0,5.0,5,0.41341986732482905,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C05600000,2025-09-04 15:20:37+00:00,5600.0,899.06,895.6,919.2,0.0,0.0,5.0,2,0.38362737960815424,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C05800000,2025-08-29 19:27:54+00:00,5800.0,697.12,700.1,723.8,0.0,0.0,1.0,1,0.32565219032287596,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C05900000,2025-08-22 17:21:30+00:00,5900.0,619.9,603.5,626.3,0.0,0.0,3.0,0,0.2955774178314209,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C05950000,2025-08-22 17:21:30+00:00,5950.0,572.9,555.7,579.7,0.0,0.0,3.0,0,0.2845950142288207,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06125000,2025-08-20 19:20:37+00:00,6125.0,357.24,391.8,415.8,0.0,0.0,,2,0.23834990173339843,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06150000,2025-08-28 18:55:52+00:00,6150.0,408.1,369.1,393.1,0.0,0.0,3.0,13,0.23213772935867308,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06175000,2025-08-26 14:59:45+00:00,6175.0,336.5,346.5,370.4,0.0,0.0,,1,0.22564327220916747,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06190000,2025-09-05 17:57:05+00:00,6190.0,329.64,333.0,357.0,5.5400085,1.7093515,1.0,1,0.2219583115005493,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06200000,2025-09-05 17:19:01+00:00,6200.0,328.75,324.1,347.1,-21.070007,-6.0230994,1.0,13,0.21790332885742186,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06225000,2025-08-28 15:04:19+00:00,6225.0,324.0,301.9,324.9,0.0,0.0,,2,0.21161295597076413,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06230000,2025-08-26 19:09:22+00:00,6230.0,333.07,297.6,320.4,35.369995,11.881086,1.0,1,0.21022060539245604,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06240000,2025-09-02 00:35:46+00:00,6240.0,294.3,288.8,311.2,1.1699829,0.3991345,1.0,2,0.2070925849151611,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06250000,2025-09-03 17:35:24+00:00,6250.0,287.9,280.1,301.6,27.839996,10.705221,1.0,4,0.20331607238769528,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06275000,2025-09-03 14:20:57+00:00,6275.0,248.37,258.5,280.0,0.0,0.0,7.0,11,0.19722406177520752,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06280000,2025-08-26 16:44:04+00:00,6280.0,253.36,254.2,275.7,0.0,0.0,,1,0.1959823902320862,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06300000,2025-09-05 16:39:29+00:00,6300.0,245.2,237.2,257.7,-25.250015,-9.336296,31.0,121,0.1896996466636658,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06310000,2025-08-22 20:08:46+00:00,6310.0,248.64,228.8,249.7,0.0,0.0,74.0,37,0.1878743322753906,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06325000,2025-09-02 18:22:18+00:00,6325.0,178.7,216.3,236.7,0.0,0.0,2.0,24,0.1835752114486694,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06330000,2025-08-25 19:47:43+00:00,6330.0,214.82,212.2,232.6,0.0,0.0,8.0,59,0.1824269990539551,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06340000,2025-08-29 20:01:48+00:00,6340.0,211.76,204.0,223.9,0.0,0.0,2.0,1,0.1793790864181518,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06350000,2025-09-05 15:24:41+00:00,6350.0,200.45,199.8,215.3,-14.180008,-6.606722,5.0,92,0.17638839366912845,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06360000,2025-09-02 16:15:27+00:00,6360.0,142.3,191.7,207.4,0.0,0.0,2.0,5,0.17425409189224245,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06370000,2025-09-02 19:30:32+00:00,6370.0,151.9,189.6,190.9,0.0,0.0,8.0,3,0.16054229969024658,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06375000,2025-09-02 20:05:00+00:00,6375.0,154.5,185.6,187.0,0.0,0.0,2.0,9,0.15950471240997316,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06380000,2025-09-04 04:38:29+00:00,6380.0,172.1,181.7,183.0,0.0,0.0,2.0,46,0.158305002117157,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06390000,2025-09-05 13:40:25+00:00,6390.0,210.58,173.9,175.2,27.479996,15.008189,1.0,24,0.15608487051010134,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06400000,2025-09-05 15:29:17+00:00,6400.0,165.59,166.2,167.5,6.1600037,3.8637671,10.0,42,0.15387427555084232,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06410000,2025-09-04 14:16:26+00:00,6410.0,144.77,158.4,159.9,0.0,0.0,4.0,37,0.15166940258026124,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06420000,2025-09-05 17:12:08+00:00,6420.0,148.98,151.0,152.4,-15.199997,-9.25813,2.0,24,0.14946262228012086,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06425000,2025-09-05 16:26:22+00:00,6425.0,144.24,147.3,148.7,-8.360001,-5.478375,7.0,24,0.1483735371017456,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06430000,2025-09-04 19:59:45+00:00,6430.0,136.2,143.7,145.0,-26.529999,-16.30308,5.0,42,0.14724821266174318,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06440000,2025-09-05 19:19:56+00:00,6440.0,136.97,136.4,137.8,-10.059998,-6.8421392,4.0,47,0.14514252082824708,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06450000,2025-09-05 19:54:52+00:00,6450.0,127.1,129.3,130.6,-20.780006,-14.051938,27.0,80,0.1428918719482422,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06460000,2025-09-05 18:02:19+00:00,6460.0,114.93,122.3,123.7,-12.889999,-10.084494,86.0,24,0.1408586586380005,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06470000,2025-09-05 19:51:41+00:00,6470.0,114.3,115.5,116.9,17.32,17.859352,7.0,61,0.13879111339569095,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06475000,2025-09-05 19:59:49+00:00,6475.0,113.5,112.2,113.5,-6.7300034,-5.597607,16.0,89,0.13769249156951907,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06480000,2025-09-05 19:49:25+00:00,6480.0,108.6,108.9,110.2,-17.400002,-13.809525,11.0,137,0.13667779224395754,True,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06490000,2025-09-05 19:52:11+00:00,6490.0,100.6,102.4,103.7,-15.300003,-13.201038,31.0,58,0.13463694961547856,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06500000,2025-09-05 19:50:45+00:00,6500.0,95.8,96.1,97.5,-17.25,-15.258734,88.0,98,0.13278493261337282,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06510000,2025-09-05 19:21:54+00:00,6510.0,89.64,90.0,91.4,-12.970001,-12.640095,67.0,12,0.13086425174713134,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06520000,2025-09-05 18:22:02+00:00,6520.0,81.2,84.1,85.5,-19.79,-19.596,43.0,40,0.1289950687789917,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06525000,2025-09-05 17:02:31+00:00,6525.0,78.4,81.3,82.6,-14.549995,-15.653573,13.0,53,0.12804521865844726,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06530000,2025-09-05 18:22:38+00:00,6530.0,75.7,78.4,79.8,-19.120003,-20.164526,9.0,80,0.12716784706115722,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06540000,2025-09-05 19:59:53+00:00,6540.0,74.3,73.0,74.3,9.150002,14.044515,31.0,58,0.12537686460494996,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06550000,2025-09-05 19:49:25+00:00,6550.0,67.7,67.9,68.8,-7.0,-9.370817,108.0,64,0.12335890993118287,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06560000,2025-09-02 15:39:03+00:00,6560.0,62.5,62.7,64.0,22.689999,56.995728,10.0,12,0.12201042793273928,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06570000,2025-09-04 14:23:36+00:00,6570.0,82.93,58.0,59.3,29.66,55.67862,10.0,25,0.12055895013809204,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06575000,2025-09-05 17:52:45+00:00,6575.0,53.9,55.7,56.9,9.5,21.396395,28.0,39,0.11967585655212401,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06580000,2025-09-05 19:53:54+00:00,6580.0,51.8,53.4,54.7,-6.6000023,-11.3013735,42.0,17,0.11899493989944457,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06590000,2025-09-05 18:21:37+00:00,6590.0,51.2,49.1,50.4,-8.360001,-14.036266,8.0,76,0.1175816086959839,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06600000,2025-09-05 19:48:06+00:00,6600.0,44.6,45.0,46.3,-13.790001,-23.61706,54.0,211,0.11618544345855712,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06610000,2025-09-05 19:35:09+00:00,6610.0,42.1,41.2,42.4,-11.890003,-22.022602,7.0,19,0.11480072219848633,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06620000,2025-09-02 16:25:56+00:00,6620.0,37.9,37.7,38.4,14.990002,65.42995,17.0,74,0.11298494445800782,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06625000,2025-09-05 19:34:24+00:00,6625.0,35.6,35.9,37.1,-11.550003,-24.496294,40.0,94,0.11301164707183838,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06630000,2025-09-05 19:34:21+00:00,6630.0,35.1,34.2,35.4,-6.5,-15.625,12.0,59,0.11237841365814208,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06640000,2025-09-05 16:18:14+00:00,6640.0,32.63,31.1,32.2,-5.5699997,-14.581151,25.0,26,0.1111996839904785,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06650000,2025-09-05 19:01:23+00:00,6650.0,29.7,28.1,29.3,4.800001,19.277113,14.0,88,0.11021359460830688,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06660000,2025-09-04 14:00:58+00:00,6660.0,26.95,25.4,26.5,2.3500004,9.552847,3.0,35,0.1091016214752197,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06675000,2025-09-05 19:50:15+00:00,6675.0,21.43,21.7,22.8,-1.4200001,-6.2144423,31.0,38,0.10774741748809814,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06700000,2025-09-05 19:27:24+00:00,6700.0,17.52,16.6,17.1,-6.01,-25.541862,154.0,166,0.10479487133026123,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06725000,2025-09-05 19:27:24+00:00,6725.0,12.22,12.3,13.3,-3.5599995,-22.5602,72.0,136,0.10390605575561523,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06750000,2025-09-05 19:50:18+00:00,6750.0,9.15,9.1,9.9,-4.7800007,-34.314434,65.0,171,0.10221616176605224,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
SPXW251010C06775000,2025-09-05 19:27:53+00:00,6775.0,7.35,6.6,7.4,-3.1,-29.665071,40.0,60,0.10119764778137205,False,REGULAR,USD,call,^SPX,2025-10-10,2025-09-06 12:54:49.367086,options
